block/timestamp/time,block/height,sender/address,sender/annotation,receiver/address,receiver/annotation,transaction/hash,amount,currency/symbol,external
2020-09-21 23:38:58,10908861,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x4fdca5a2ab9e3fc8f571cd427623f1aefd6b4546,,0x7c24fa5ac6e0c8460fc8e333f723ce92a777c6ee8093651046eaa22dae51d89a,400,UNI,true
2020-09-21 23:38:22,10908857,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xbaa6de4acc1fe7f44e80c58ddf5a61f3c08e0c55,,0x5769bf298b813c6d09f16f3f60aab459aff0d96ba71d2bc4151cc7ccdd9cdf86,400.618184,UNI,true
2020-09-21 23:37:01,10908852,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe5b1e2516a1fedf54b63745c84e63621ffaeeab1,,0x6b984ee98d7e0d8001ce3bc730660fe43d9d545b76aff98f7bcae0c583e4438f,400,UNI,true
2020-09-21 23:37:01,10908852,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5db8617ed86635124a68a721642971b158ec471d,,0x3294b00468711a62895d0eb9a406ce2e26cecc100b6c94cb532ffeea70533741,400,UNI,true
2020-09-21 23:34:32,10908846,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x768addae2d699cd889ba18a9637e84402888b832,,0x6ef0be2742861853a870f1eb87a0a63ea6c278611b5cf9a62c047f30379f3a2c,400,UNI,true
2020-09-21 23:34:31,10908845,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5b0619786f89211938b4eb19164426fcdc5e0612,,0x2f3f36db8bcc403ba651d80901cddb2e02ac434fc64d79059f2ef53b7a5c29a0,400.221533,UNI,true
2020-09-21 23:33:59,10908843,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x740642446977e7d1329fa63e1bfbe2dacad7bf94,,0x651d008cc6e3f644de18f7cadbe4e695d70a72ce3a76d8b0076cb2a239b72a19,400,UNI,true
2020-09-21 23:33:46,10908842,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x04c121e6428f21592110c3ba1c735f75a36ab96c,,0xb779f6cbaa0bd5a5561c896d3f936f16f1f9559c38abc3c4863bb5d697a18fc6,400,UNI,true
2020-09-21 23:33:45,10908841,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xde737f6c8c1d4632f1b6944556a20038854460b7,,0x7accdf0611a74f783a9ba978b56230b812bd3c7a3fad04437eab0b1fe7de150f,400,UNI,true
2020-09-21 23:32:14,10908836,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x2857f6bbe44484c0732eea1e6aacf02199cfb313,,0xae4b383b6bd0edc3619c087a6dfa6036a6e17af5cc9505035c9fd69c361e707c,400,UNI,true
2020-09-21 23:31:40,10908833,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x149b6faba49ed6c98c952acd0fa32ab4b145ff51,,0x75cf49cafaa7a0fe6744ad4fcc632c983f107a13b61efd9352ba4b117e271f09,400,UNI,true
2020-09-21 23:31:40,10908833,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x0b950e76e0938b2166355800a927517331085ccb,,0x4ded8e2f162f7ba3b2fca82fa99e736d74b3281c6a4e7e035bdd4f7b0280ad1e,400,UNI,true
2020-09-21 23:31:40,10908833,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x620376a1687114667d371b71361f9e7af15aebbc,,0x1b72fb189d42cda534087a20709001ccd6b0ced3f1e6565d7254ee014bb8223b,400,UNI,true
2020-09-21 23:31:01,10908829,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb35ac81b0aaa58e05c024cf8f8ce3dec7c44213a,,0xe6ffaa0d19b6ed35d0460eb1a2aae04e7c62f715cd68a94527bc480159533fae,400,UNI,true
2020-09-21 23:30:18,10908824,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe6416f18afbac52cb41fc63207ad25b39db5b005,,0x98172ccfb3b7e10b9a790af32794c81dd2bdb135d27f6ec94ab92d958854fba6,400,UNI,true
2020-09-21 23:28:48,10908819,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xd16f526bdf595c4c37139f3a191cdb5dee1e2521,,0x365f46e2e1c2dfcd568047c1f76b202cc52d1e14231f3fe7ad9b2a19c6dd288f,400,UNI,true
2020-09-21 23:28:48,10908819,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9efdc762f20182011e95e1c167a5b8046580c4f0,,0xfc6a87f0478f3941e7fc58abc396082f46f4d53cf364cca148955bfab4d7c4e6,400,UNI,true
2020-09-21 23:28:08,10908816,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x52d61abee4b0a5a88cdff71dc0efae87572c1b8a,,0xdda983ff0fa2f7266e5b85bcbe759c6167a59b4d4940bb8ac368f6dc053fcdc1,400,UNI,true
2020-09-21 23:28:08,10908816,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x632eb8ad0ce1bc19105ac1a975e09871dd8d6ed1,,0x630493e85e27a0114bb79bde5f682e98534d73a352a85599315625cfcdf920d6,400,UNI,true
2020-09-21 23:25:53,10908810,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x39d3d8b6e016534cc83f9d6cb42ebb335b47c9f1,,0x95220da9eee339bb389fe8c1a4b19c9549ae9c3208287b54349c7e848be3cccf,400,UNI,true
2020-09-21 23:23:48,10908805,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xcc8e28d7b5b84e18e0ef27187b54c71d42d91747,,0x8b78f5ad8da92d61d71e5e0b1c6841f69090a45cb58bd7a5f6c374f3a5727dfa,400,UNI,true
2020-09-21 23:23:08,10908800,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9601f890f8ee0acda34e474cadf319dd77fa0683,,0x2397f48bf7513e7e00f91613e9a60634c49b45c860251bac8ca65d5d5fd0561d,400,UNI,true
2020-09-21 23:22:36,10908797,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xed2f86305ff0a7714537c3968ed53f4f46c5414f,,0x84365bb614db8565ef17fb5735156e26f2844b67aa870ae53be06b19c7d87360,400,UNI,true
2020-09-21 23:20:21,10908788,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x120afb7e6005a60235de35cea30842fdd0bf0d53,,0xa9fafa923ad75ab58d46a347cdff20532129d324d60ac436985e5d31dc7f492d,400,UNI,true
2020-09-21 23:19:57,10908786,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x0b603fea0ec865e45269580c7ecb43361c73d227,,0x9b24638576d034873b4c48be0b5d9655d0e14269cb018269f1ef8a99ce3f2f79,400,UNI,true
2020-09-21 23:19:54,10908785,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x2bed34dbaaee644c4cf758ba7ca9a595cd48f349,,0x13de6f5221a9186bf0ad0188302fbf28cb9b212dacbf42c3c7ea0450867903a5,404.404542,UNI,true
2020-09-21 23:19:38,10908784,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe858411523ddcac8f866570f0a9cee260e31f5f3,,0x8d744e46461e40224a4cc457a3970b7addf1b69d2b9d4979ccfc1c4e83b505b8,400,UNI,true
2020-09-21 23:19:28,10908782,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xf1936caee51829a834f3f0765770cf9313ba272a,,0x13496aa5fc06e2a8a760e4f98b670080e78fe52319ceffa02d1b149dc37615da,400,UNI,true
2020-09-21 23:19:21,10908779,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x354ac025146a3d3b2cefbcb5c7f2753d716fde90,,0xbe24193abe2309936d4188be52cb91b2cf05a835fd10e0f7941d85ad53126399,400,UNI,true
2020-09-21 23:18:56,10908777,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x3f6432979afedc08180b24566e03c9ecf72294b1,,0xec432a47e73ca7433e8047c9f47861af4f4c884a99affc7f42b1e9a882f8232c,400,UNI,true
2020-09-21 23:18:42,10908776,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x298aded28906af07bccd7dff5788d2ac15a48218,,0x5634b05e001626585378d6960d93f53c982a05652016d1c31bbcda5badc114a8,400,UNI,true
2020-09-21 23:18:25,10908775,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x54752be32ca010bd3dfe9b3be83ae633983d305f,,0xa98d6a197198845928dac8222f3ab58df49fe284c9c3f63d33e7931849ef8d3a,400,UNI,true
2020-09-21 23:18:06,10908774,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x251de1bb429878983dbed238f88ef5dd53641e6e,,0x3cb0280b6860e4761de2e2391aaec53d959dd1c0912806b4d43802aeddb2df5e,400,UNI,true
2020-09-21 23:18:06,10908774,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5106f3afa0e27bdd3faffeb9158526fa678895f3,,0xf173454b5580d07e4abbe3fa3fd13a0a46eea04253e9b6d14c57d03cad2ebc02,400,UNI,true
2020-09-21 23:18:06,10908774,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xdd5878a98918e4adb6d38b795addd4671efef446,,0x840ae28803d644330f61d4a4ad7f5412be3f77d8a9a03ed190cf8a5bf3c28241,400,UNI,true
2020-09-21 23:16:53,10908767,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x660bbad55be2d777e612d32512bbff6ea923bf59,,0xd0ead0c0448eaf0b8cc240f9fead4fb0b1ef7c0737bed181c0f79a48fa74f119,400.476543,UNI,true
2020-09-21 23:15:03,10908762,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfd470795bf9b36e3927aebf20e1fd3f1563a1457,,0x025295f7bb5111e3dd2f80ab79ffa994f58b0bedd839aa0204abe892fad2f9ad,400,UNI,true
2020-09-21 23:13:50,10908758,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x33f9e01a592c7dbeafc792ab8284cec71c96e828,,0xc8851a94c8b755081df1f4a4f367ab3145419af6318f049564d4a2a0e2fd67ad,400,UNI,true
2020-09-21 23:13:27,10908755,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x806669c2aff3a935e1526f71e6ebd466860242ae,,0xc89a769283624487e6e8a7fd2a89dabc3246397cab1fb8a84131d1b643ac1fd6,400,UNI,true
2020-09-21 23:13:16,10908753,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xc51b0b9bd2fa223372ec3f709745d14a1a1a3588,,0x0040a3cf47365f6adbfb4a08ce441bfe9544ece7dee7a3e07bec30d391fc2af5,400,UNI,true
2020-09-21 23:13:12,10908752,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe3a6788c4646fd32deac00aaf9fba29d3278ea10,,0x1bf54ef1c7341eec33d92b43410276d2b21ce945d4fa399fe2ed81213052c869,400,UNI,true
2020-09-21 23:11:41,10908747,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfe8c1cde6af3423050b11df022d475668c072c36,,0x28256a729d1fd0cce96bd1af193ee739fef136242cf132203077bca221ccc417,400,UNI,true
2020-09-21 23:11:24,10908746,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x81fea711f9dc6a4dbb8fb14f7a5da8d861073e92,,0x1ab4d116c984445ef54f65e5b8f744e07b110dd4ca98dc18b71a49e9337c8044,415.86512,UNI,true
2020-09-21 23:11:14,10908745,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x1e1c2191b123cfee838953f0e4e86a1bef0677e8,,0x50c9a95b110a1df8ea4da4ae656fe8b78a4dad9bf6c3f7063f778e6f0b5174d7,400,UNI,true
2020-09-21 23:10:21,10908740,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5ae41f574153e17996474485536e5fe8cea52b9c,,0xe5e66c9692bc3f1020c4491458324b9b25e62cf7cb086c1f9dcb63b6c10e78e6,400,UNI,true
2020-09-21 23:10:21,10908740,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x89b63d584c3f58cdb327619f9d405a8eb7e810e0,,0x3c9faca9d9c6ef09f5e8c46011be90c11d7419fada4c0e8e271dbde28fa65f79,404.415104,UNI,true
2020-09-21 23:10:19,10908739,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x794f4ebd1ec96b3c5f208991cce1fbca34487881,,0x89ce74a7e959de0f684984493cade5b116d3fa0fc5b4b387b3b1963dacdbd9d3,400,UNI,true
2020-09-21 23:10:19,10908739,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x07b619535fafc1c4c21831e6a512111425d56aaa,,0xbba19d58aa6572819099989754bbc4d512f441b2d714c901b5e12a83110c602b,400,UNI,true
2020-09-21 23:10:12,10908738,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xa6fdbb0817266b8e6d0b8d72f8dd5066a511ce85,,0x065ce7376b2ea884b3304a3e7d69bed81054155e45da0324c1cad0198331d59a,496.024318,UNI,true
2020-09-21 23:10:12,10908738,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xd03f14dddd1f3566f39ff7e21911fe17ef1efff0,,0x8ec39eaa751a0ee57f618f0a339e36385a4c20c2a6383aad3f8da71cdb0e9f55,400,UNI,true
2020-09-21 23:10:12,10908738,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x00507c3c90b83bd625fc68371f921ab215d68182,,0x292fd4f7cb7b259843a6e9f47275ae4fa49163231db8db26acd01bad157d3e4f,400,UNI,true
2020-09-21 23:09:44,10908736,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x0ae09967038171a42d0ebf69718ffe64277b5653,,0x74b6569b35763021950aa63bb36b593d2d8cd9b8da67b3e71af3e6aa6fd91e92,400,UNI,true
2020-09-21 23:09:44,10908736,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x66bdcd796affed62a319d9f920e5e06e419b81d6,,0x9a46510eff649dded78622105b07bef18da5a4d6f39fccefe04651010537e0b4,400,UNI,true
2020-09-21 23:06:46,10908724,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x68ac2728d10f21cc31532984f7902d6b8feb50ed,,0xc8ec4b71422663d953e400ffc5fca2241875dc84a622e78f42bc346d3afe7dd9,400,UNI,true
2020-09-21 23:06:46,10908724,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x19dfb632a10882573a40f5fce1bea8d133db9556,,0x42396bf512698728a6141d93e351eca7520f96a6b8bd9feaa934bbba2c06fa88,401.142941,UNI,true
2020-09-21 23:05:58,10908718,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x904ce254e56c138e71d2dc50c0a87009bfef4d37,,0x702dc1ee8314254ffe1a05e3f5ac5ff1be31bc86d6f838dba0618d02d5bcab9d,401.678791,UNI,true
2020-09-21 23:02:54,10908704,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x076cf9cfa6465ece71a7bdf379c94b16116a9359,,0x084bc2b89e32698049209eb131d6c767bee283700279140ac05568c250e8b93c,400,UNI,true
2020-09-21 23:02:54,10908704,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb3e304407d84fecfabd7909604be5c3309e65e73,,0xf3f0da8f984131ca7e2afca1f11a75a9d191f646c145b277e562b67fd3893094,400,UNI,true
2020-09-21 23:02:10,10908702,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xa3b75dbb7654ba680a412d79ad937c4262cab1b6,,0x7d660b4823b0a90ebd737184a10b027a713fd6305d430ab8b249800cff04800f,406.05996200000004,UNI,true
2020-09-21 23:01:57,10908701,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x3ea0841d32cf640b99f27a91343d166fbe360a93,,0x6812f160bc4c4bee256fdde928ed377ad8b0316d145eeab3f5b5a8f2bf866194,400,UNI,true
2020-09-21 23:01:54,10908700,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x7c8a84e6c94f31dac5131470180a94b2839e89c5,,0x5d271b5e0690b4b0a03a0fed5ad82ee0d1947a989d33185d27afcfc6dc884811,400,UNI,true
2020-09-21 23:01:26,10908698,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xdcc896d48b17ecc88a9011057294eb0905bcb240,,0x79cb354efc80b10ecaae192ace95bb6fd625a3a331b174428a9e97e53ec9817e,400,UNI,true
2020-09-21 23:00:26,10908694,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb0494da525bfd94ceda706caec687ec306f0d6ba,,0x7fcb03e9df928ee68e48da777fcc2883f4a26c2c1b2ec5263418f6ec4582c581,400,UNI,true
2020-09-21 23:00:26,10908694,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x13f0d604899e3a3ce8749aac3370bb2a12f0e0e1,,0xec39c198acf82702a71f196288b738b58abfb6d5c8b75026bf3839f34c988bad,400,UNI,true
2020-09-21 23:00:09,10908690,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x65c9f20ed19c5675e5bf4d6e6f1ae2899723a17a,,0x09b83408fd7836ca5c66056595b60945fd43cf302f9f90ea0204870ebf4b9bef,400,UNI,true
2020-09-21 22:59:38,10908685,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9e8e7d6b6ed8decba899a4e92d9a0cd80f1112e1,,0xa8418be4fef8e38d4282b23ab1f03a91f05743f2ae3dfd156723938fc2dc0a5f,400,UNI,true
2020-09-21 22:59:38,10908685,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe8cdc180c47069ca4adff90c9a9a0caec1dcc7a1,,0x9c006924ba68ed4f10fb726a90862071a3e5b1f6b3b779b983545a81ad1aa5fb,400,UNI,true
2020-09-21 22:59:35,10908684,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe1f4f06c58b4c5b86558ceaff65d23ba369e2cc1,,0x7f856b42f2f7bc9c53995d4f386ab891c327916bbfe5b144e969e188cf34ec3c,400,UNI,true
2020-09-21 22:59:35,10908684,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x89e858961457c60dbe29288004a8a3fa727b2210,,0x1981604a1bd50e2efe1542e6f810bbca40ae16e350832bdb8b4780d3f32a6d60,400,UNI,true
