block/timestamp/time,block/height,sender/address,sender/annotation,receiver/address,receiver/annotation,transaction/hash,amount,currency/symbol,external
2022-05-12 18:49:25,14762732,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x6c3fb576e0d8b33a4fa3b5487547888cc833affc,,0xa8c38b13e6e42f4f24f564127a9c2c46e1cbf736d48f44e52f6eaf5731d1efa1,400,UNI,true
2022-05-12 17:00:42,14762275,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x98bd5f50ae5a8a0eb4c808fb2ba02a01ef2eb0b7,,0x244c033eae0c41bb301174138dcd8d6510c07278b446b9bd44fc38054b05f965,400,UNI,true
2022-05-12 10:23:40,14760531,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xa3dc0258be6892585f69a41ae2659263f1b9d17f,,0x208684c8b997883c68b76a4215081a30eb064bbfeb3b09c452e2d263b4993fb5,400.104189,UNI,true
2022-05-12 03:45:16,14758838,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x28efbbd0a97aebea6e1db33353b43679eb2e9f18,,0x810d29f205512c91849a52a440f347739aebe7e49c52b31515b53b07b9cd19be,400,UNI,true
2022-05-12 03:40:20,14758816,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9ad5fa5cbdddb642a135fb2ad008c08daaf0fff8,,0x7a77bfbaaf25dea6d4570dd376a45abc7a3fc5608a750164a6d2f167d032bcc1,400,UNI,true
2022-05-11 13:04:10,14755025,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x6cbb2ee3526c5d4fac6e4cb92ca393c60c8fd1a5,,0x47dc052f81ae7ea3759ab0562c3826da1e07d23ba4cd299589eba665d35757fd,400,UNI,true
2022-05-10 17:54:28,14749961,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x00779e03619d626b422c3cd9de72e95602bc2baf,,0x75c7688a31aefd3dd41a1ad8fdeacf30e6f087adad7c19530b803d6e8e5b8fa3,7258.682003000001,UNI,true
2022-05-10 04:24:38,14746523,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x4414f646dc198569a59f1cad559aeae087cd1002,,0xe8ab33cfefd68619f53434f5040d6ce785d51765564de61ccc478456086fadb3,400,UNI,true
2022-05-09 07:28:07,14741118,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x6a469988c680a518fcd00b6afcf1bafbc88f56a1,,0xa009f32412c5cd9260805f3d89070722b52da8e5529c54250aec125ffb3b5b71,400,UNI,true
2022-05-09 01:15:41,14739460,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xda09d4004e9d8ed864d30e9eb963ce5ec75cba55,,0x0419a3eec71bc1652ad32c1b22c0c1b672de670b7e2786ca76df40a75fac524b,400,UNI,true
2022-05-08 18:10:01,14737582,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x1135ed06dcc06cea88dbffc0a807341e71d3621c,,0xac56431310c3085ad45590d04745a589a153429dcf938927d31eb9dda6278c9c,400,UNI,true
2022-05-08 16:54:02,14737238,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x0013b99e50372d609f1e1a8af83544878e99fcf7,,0xaba78f4784d8c1973028c980f1e828c5af641e3772606d94ff9ef4714bc8afd1,400,UNI,true
2022-05-08 04:21:01,14733946,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb7cf1206e3003d7d3f2c7590a12f11b6a35ff0d9,,0x2a4f23c4dcd98c8355308e65f721a9cac544b5093333e3c2bb2b28169b91c74e,9980.575399,UNI,true
2022-05-07 06:09:43,14728115,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfbbc06ace108cba508fb4a5f4b2a1fc326a7ee82,,0x42f342f11f2040de9517981fc182401a7cdd5248ee1d4e3bc5245269074a08f3,400,UNI,true
2022-05-06 10:24:47,14722988,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x131a81a4f2a55ab523f9a98d4b1a3a215a9792bc,,0x2e992c341fb4c16aab0a78ad8c15503a4b23a88f900a5fd4ad90a88df8a58460,400,UNI,true
2022-05-05 11:37:16,14717040,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x91731bfa4b21e228d05508de5d59d4e3c1a10774,,0x90f01fb7781967b74ab622beadc61220fda33de1927df68c80996f094c531478,489.212178,UNI,true
2022-05-04 13:56:29,14711340,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x4d42b1940849a1fb6b527ebecde1b23070472ee1,,0xeb7eb01c0f620d566e01c2e9f75190a7a1de64b3698fc28c86a49bca6303f615,400,UNI,true
2022-05-04 12:46:08,14711021,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x09290296baf63ba136bdf097bb759f4c95a38386,,0xbbbd32f68d36f7ab0470c7fece5b92f4e8bc5834520f03885a09fad825dc9568,400,UNI,true
2022-05-04 05:04:33,14708989,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xeaceec760deb8998fd80d26bc222ebd24936a8f0,,0x91f8654d90a2f05c72015e2cec5d806cb4ecb98a1c73efd2572321df5c54061e,401.62183,UNI,true
2022-05-04 03:00:24,14708469,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x2bba6b82239f1e5f87e0b12a7b90a2d996f40461,,0xc9f5999511dddc2ae9065ebcbd975be0f3758d2868fa12bcba5ef3f5b2c704a7,400,UNI,true
2022-05-04 00:29:39,14707833,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xa786e1fa527c4531550d2ccd8b43996862d763ce,,0xb51ff148e63ba13bfd6ca987054d64885c137af965dd795c2af5e6aef77badec,400,UNI,true
2022-05-03 20:18:04,14706751,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x655bd1215522c05036452370b4c467ae1a22077c,,0x8e2a7066e397466ed0e879ef74f0a69a752762b2940fb176eb9d507107a129f6,400,UNI,true
2022-05-03 11:18:07,14704344,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x7209c51530b272e51d5c52ee84417b77726a1b95,,0x05cdf5c81385d0d7d16b4651ab55a8d0ea1e850950906d645038f0ba8ada16b6,400,UNI,true
2022-05-03 09:43:12,14703922,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x4968bce96873a0704a55b1d78a6bc93caca57f1f,,0x2f22449ea3631b51bcc6c2cd0f5e05affe79a450a48edbad308c126ee5afb4f3,400,UNI,true
2022-05-03 08:29:21,14703599,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe412fec5250eb70089b4ec08c8b2e553da39b31a,,0xac730adbd5592fc674dbeaf98dd8719c20031057358f3f253f6a1c43814b2bde,400,UNI,true
2022-05-03 02:21:06,14701996,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x737317ab70b54bc4409576561b5719b920ee0b14,,0x98fdf34088cc381bb7fc2d64625c0eadff7743fefd11934e8bc3c058d7d34319,400,UNI,true
2022-05-01 15:52:51,14692877,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xd497bb05a0b02f2ccfbd93902db0fd00e92fd60e,,0x40889bc68303df24b2c95b35000c7cfe4cf95aed36ac6b5c72cc3783e8a7af12,400,UNI,true
2022-05-01 12:01:26,14691836,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x397764cf4232748c96ed5672fc0072226669458c,,0x66b076228ab16edb3075728b64c45cfc879b29ac6e9e3fa89606e603238f8fb4,400,UNI,true
2022-04-30 11:46:28,14685404,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x6fd32ebb2467fc30fa4dec704edd258492bf6b81,,0xda7890ebee985bc8fabd0d653411d2394c1d05332fe0034ffedc0784d6b97e87,400,UNI,true
2022-04-30 09:55:32,14684921,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe69e37cef264a853d256bcd59d6f3d5f5514efb1,,0x90bda124488c1566d2c88fdf3ee0937a82093bfa6d4d3500d2472c970b2a5965,400,UNI,true
2022-04-30 06:16:24,14683971,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x969921677aeefc0bf007581c7775c468519bea46,,0xe0ef78c558b602d192d6bbad0a8a6766612ff36cd78e3c5bd81a75a3228d22a0,400,UNI,true
2022-04-30 00:57:35,14682542,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xc6b0a4c5ba85d082ecd4fb05fbf63eb92ac1083a,,0x121c7455c4ad41a7cc0a3a57e26839ae4011f1c98de86e517976c24c3bc61d84,687.5556700000001,UNI,true
2022-04-29 23:50:22,14682237,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xd971975e4df957d11effc234c7477ab9b1ec8432,,0x5033a246b5e7e6c3889da2bce95965b0853a96c84efaa5a0108b6cd7f3249eb9,400,UNI,true
2022-04-29 22:57:25,14682000,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x4026279ed2042264e9982d461be77eedaa5b212b,,0x6ce540d72a4dd19136bbeb95ad142fa2e490fa067e4d19d9176fbb69f36aa084,400,UNI,true
2022-04-29 22:46:49,14681956,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x18983d3ca58211ac0b6421ca557b6a679120d3da,,0xa3a284ba86fd7e532d570b7b8ae73453f897aa0dd8dcd6306089a3a929023572,400,UNI,true
2022-04-29 22:38:11,14681923,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe5da06798c16f63f556215796bbd4ac69856f88f,,0xcc822a38c4b4f0136c1dcbe90499f22b53a64ea25bc83507a5f7272bfb1d0bf7,400,UNI,true
2022-04-29 15:24:21,14679968,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xbdc9df1f27e8095805b3fe41a1610e7df6fabea0,,0xfb324a736dfff9ab2b14fc7e5abc745ddb950cedd7c4a5f5b9dac8b0d582c393,400,UNI,true
2022-04-29 14:35:31,14679771,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x802e7e695f5e5f035fc7cad6e76efdae89dd6bfc,,0x70884aa6c15d61dd9a89ee834f6c20e00998eda884ad0cc8090dbca027474ebe,400,UNI,true
2022-04-28 23:16:22,14675693,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb54c175bffc36643f33bb05a5785e2f5539baf04,,0x875dd0d35be18e6d8e3aa5fc0ae15bbd7e5008eaf07ff192913edb929cacf523,400,UNI,true
2022-04-28 22:39:39,14675515,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x84db309163cdfe834b7dd485efd7cbc3033967a6,,0x275b984690b920be7c991afaa983109ab8002a3889ac18895e8b0918510f684a,400,UNI,true
2022-04-28 20:28:54,14674963,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x159ba7976be0393a623301aad34c9b6d09db4646,,0x9ee87513f522ad0d6200282f7aace47694a4fa3e185cd4fb9789fc5de25a2a28,400,UNI,true
2022-04-28 14:53:32,14673479,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x379e9105c284c3a84ce5b38c0be53fad112435f5,,0xc472c5293313631c113849707e821605269e748bda54c5123ea74b6d4341fecc,400,UNI,true
2022-04-28 09:53:33,14672190,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x31c622ac7d70f572939ff410e8e7d4b8e8afdc4e,,0x70b9e3a24a7de022ca1c720b330938a5767ee486255fdc56c5d5316b5bfd368f,400,UNI,true
2022-04-28 02:16:16,14670168,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfbab30f79bbbc92c708e7e9b01e329e003d8ce48,,0x772afab25612ce1b687b36d5ec3dfb8e2d0bdc00a623ae36337ad9d83bcff91e,400,UNI,true
2022-04-27 16:04:16,14667475,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xf8ce4e70f52fddbc72547ce9616ed3e7d4525e8a,,0x0d4748c9d01ebc529058d455cc41f07fef45c940cab6e78d527ba8223b73deba,400,UNI,true
2022-04-27 12:51:16,14666593,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x90094fcb429d88c4cc2a4be4e64d4619b5ef056e,,0xac609d56ddb219032817027a4dee1b42a9a0d5c68d82fe69a0c340c93062d9a3,400,UNI,true
2022-04-27 05:51:16,14664734,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xc4295a5b75bcf8443c03af7871fe29249cacefb0,,0x43887e60f1d810dd65a60753cd007b1ac02fefe589b7a32097eb910426030982,400,UNI,true
2022-04-26 22:47:54,14662863,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x88fab58f618f82afbaff623ff19a60572a1a60a3,,0x934c2f3ccc7d4d6e97e2cebcff482cbfab2c618774770d1cba14e4f45472ada9,400,UNI,true
2022-04-26 14:24:24,14660645,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9c416ae6f43630a686a50fe05cf4df1b8e70d481,,0xc565cebc9dd78cffaa85a7e0a9c2960a3eb6d7e620e89d370bd9e450d016b03b,400,UNI,true
2022-04-26 12:20:02,14660117,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x9a7ea0f472e5e5060c7b32c99b826092ca7abb25,,0x070b5d4548b584473d847f56cbef213b438ff0011f1b9a6b02046f348d85558e,400,UNI,true
2022-04-25 09:52:00,14653107,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x6899ee0646087a0b5e51ca519288cb544cef8d54,,0xa1bf549cbd7a95f85e85e8383c310dd77a86d9e919e7d8a9e7084b36e91b2b7e,400,UNI,true
2022-04-25 06:35:08,14652236,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5ce4b61b5a37f12deb48bbfc0a5bd54321e4021c,,0x6e522464a7e38cdcc8c6f4d3f2506eb6d8f36689221b5ca345f241a08c6ae881,400,UNI,true
2022-04-25 05:18:08,14651900,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe6944ad18257ba893cb434ae2536ffbcecadda30,,0x1e3bef7046183fa4a6ead9d9c249aedfd9e0c5b02a965810b54422178ee32d93,400,UNI,true
2022-04-24 23:07:51,14650294,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5a1040a89a5839cd04c1d917fa572310829a2ccc,,0x45572f6b4877b6cb4daead162145915f39046796a458e6c3f4a67be2e6a5fccc,400.051818,UNI,true
2022-04-24 21:04:23,14649718,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5c7d993437fb1134c0a603fc745b3eadc67b929c,,0x9c9f2a6fcb4d594c9d7ae9e683e5ef86938682a67ae083fa21c69b4aa6f5aca8,400,UNI,true
2022-04-24 17:33:16,14648799,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xd1005139522f8ca7f18e41ceb15b669e0a5abfb1,,0xa1fe0b307465e90e7536e7c0e3923f7fda93bcf4123e49654c17cca2580a9cc1,400.023709,UNI,true
2022-04-24 05:51:39,14645713,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xef89f7c71bbaef2404a8c4874f17378d937594e8,,0x998d3e80a237704bb40f9c0486baaa741e8d287d4b5dad0face94a172ded38da,400,UNI,true
2022-04-24 05:36:20,14645648,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x3010b3b245add74fb4fe32c8279eb9a76fd17e67,,0x455ede64d616fe8885cb3cb31190217d63890acf8cff67e08601bf6c7f66ab47,400,UNI,true
2022-04-23 15:25:01,14641850,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x965274b3e38f7dba270c6f61b35a4ce85bec6906,,0xdd95da6fe40b7ecf5a143e83d4f721bdb7620092bebea1fb5df12959aa49c2d8,406.41575600000004,UNI,true
2022-04-23 09:48:51,14640346,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x079a4e42927262276128302ffcd28fd0581d4362,,0x7fe5ee7879e3946e365205c86d96aa91de5927c507070ac3d4374db432371f45,400,UNI,true
2022-04-22 19:45:05,14636628,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe1bada0056cd65f988c42bd8690d0105ef5f5000,,0x873418f29b27c6b566184dfa780181793c014fa58668165a71a5ad06333c504f,400,UNI,true
2022-04-22 06:19:06,14633028,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x66f7a27b4d00ea8e51dd318e67d77becf51dc27d,,0xf5131f20dec087dd0092db329efb7beaf6cdc090910654b01294bf12537f2127,400,UNI,true
2022-04-22 05:30:29,14632820,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfbd296920c385a0fd5ca92e8a02b7935643e4175,,0xf9109c6b8eb0f40d02618b5a3c39caae2112e1f3c54dbe2c767fad02cda4bcc3,400,UNI,true
2022-04-20 20:10:19,14623974,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x73555792708d34d5d2c3fce67134ea691ceb4d65,,0x6ec53cd723d6719e8a9fbeb644fca85abdcba131fc639bb6c96ec7b69bf6aa7f,1878.806004,UNI,true
2022-04-20 17:31:41,14623265,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x1843a208b4eb151f3ffc8df3657344eb34124196,,0x30d4b9c78859f24d3396d0a9ec173bee8b0d58ed7afb853de24a7a66fa75ee35,400,UNI,true
2022-04-20 12:17:22,14621856,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xfcb68185344662db7ea7d576fd0aedf55966bf7e,,0x2233fc561d75cd294afada1acf6dfce89d5a6c421cbbe44ca4527df9637d446b,400,UNI,true
2022-04-20 10:49:24,14621445,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x36c1f48726465bf16271a4dc428ed36596a22ef8,,0xd32219c9a33e90388837fd0aba91df7305717aa28b1e133a34dca42d922ffcfa,400,UNI,true
2022-04-19 18:10:30,14617116,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x2ab8ec757395a52d261108c57462b8f3252c3f1a,,0xc21f21587b4c54a9be04e0906afa30f8849bdaa9b2cf5f2f5875998741ef43f3,400,UNI,true
2022-04-19 13:19:42,14615732,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x20cc62490ca82989377b52276343658c54828225,,0x613eb8c29a8ea187c6ed8ff3ab65f33efa6a9b8fbad3a1c575146a460531f9e6,400,UNI,true
2022-04-19 10:32:56,14615003,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xe41086f6e4801bf49c0f9e24fb147cdfaf952a89,,0xdc691f3a2ce04a2bcf9a5a6885d3136ad25f142fcfddd4bdaa632d9abc5ef0c9,400,UNI,true
2022-04-18 13:10:29,14609374,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x7606d80663a25e710143c5dbdb0ee2cb340c9013,,0xcd6675231db056a376f4c93283ad7fd6d070671a0762465b14f4d7dce3d6040b,400,UNI,true
2022-04-18 08:30:18,14608135,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xbded11cd5075cff6bc848e484837719adc5d92f3,,0x97084b2a9bc173514cb463c13a63d40f638366bb961d5dba60f148aa97bc9801,400,UNI,true
2022-04-17 20:16:32,14604849,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x8733c00d487240502764bdf68dad079b097c28cf,,0x7ad1d843b2f1f74df9c66f57b0e8aed2f4980f163b7385564cae703bf5856bf7,400,UNI,true
2022-04-17 04:21:29,14600667,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xff3fad1e859807b9b05d8d22fa9bf8b983fe5bfa,,0x5f74877ba9eb6ec529b3de436fcdeec13a4728f9ef6abc20e6902987e6206693,400,UNI,true
2022-04-17 00:54:55,14599726,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x3486f148913854aed058563a5fbf51b957d9028c,,0xdd251224f9558126c8141778775599ff02843c7c2d359074ab93619e9b33d8a1,400,UNI,true
2022-04-16 16:41:17,14597487,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x564feb41002391ee66331a27a838dee4bd949bd7,,0x1792bcbbd80ed50d5d03e3e1ba9cf4e1ffc3e4af02d46ebed97af71067ab5edd,400,UNI,true
2022-04-16 11:19:55,14596029,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xb3d44befcd91ac3ce2f4734acb077d15d467651b,,0x0a7990b490d3e0ce3629d74e509409ac5b90dabf439f23efcfc7bfc046d2798c,400,UNI,true
2022-04-15 03:35:23,14587597,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xdcbb4592cff1c51be53306ac0340270282786e34,,0x9a2758f80ab1ea703df58c8015b30c84fbe3cbe097218ee11897ef7a3e109ca2,400,UNI,true
2022-04-14 21:23:03,14585935,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x0c51a356d0f43359faf6d45c5cadbc8a172192af,,0x63fef849325168382d187eb51e5f670b23157de3c5b8758c3adadbe77f1bb682,400.779581,UNI,true
2022-04-14 17:33:03,14584925,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x303dc5f4cc0d68eff03ccf2d738b1c83e5a04b11,,0xbda6be3465fa45611bd8afe9cb34a45d2d13264bdb10763a0b5d41f731399037,400,UNI,true
2022-04-14 08:54:09,14582562,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xdca56b92f402d79a649651689e7fbf2db47cbc7f,,0x58f5d7c96a71076632b45202cf013483d97ed5e7a5f516eb24d2237b5663aebf,400,UNI,true
2022-04-14 05:16:11,14581621,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x94bee160f70d265d371c64a66a24bf07d6fdf2cd,,0xd7c5dc433fadd9561ebedec1a9e5ba33df1c5d2ab4c8ad184e097448915f707b,400,UNI,true
2022-04-13 17:49:56,14578563,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xf625bb4be421261de6371879e91b2242c98f912c,,0x52f6e9cdd7280826775840549aa8982044160f2c59cd3526e1b07bf8ce3c301d,400,UNI,true
2022-04-13 15:09:55,14577814,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x5bf86bc0a5556ea01744885cedacc6bd19625a45,,0x77a0b3d632e339ca0bcfce2a9fb895e390865b9a52e8349ac389fff54ce97a39,400,UNI,true
2022-04-12 23:31:17,14573780,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0x02dd748c17a3e5fcde8b0b7f202ca8ef81cc771d,,0x953f6266353d731fe84089523ea35edc454e930e124b6c3435b83eb543006d88,400,UNI,true
2022-04-12 22:43:56,14573544,0x090d4613473dee047c3f2706764f49e0821d256e,"Token Distributor, Uniswap",0xf930117cc7eef4c873e0191fd44ef007d2b42de9,,0x7d9b58c5597e1122bd45a7cf730ef1310e054d6cbbf169f2d09e99917d6fb110,400.27408199999996,UNI,true
