contract_address,evt_block_number,evt_block_time,evt_index,evt_tx_hash,proposalId,support,voter,votes
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568606,2021-06-04T14:47:31+00:00,251,\x75cb585df2d3800516f3ab8dbd5a0d6afb82fb137916edda1003c1dee44fb172,4,TRUE,\x93e459a7fa7886ce52993a48445646a1342f1bf0,5.23806E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568682,2021-06-04T15:03:25+00:00,348,\x28447435dd76099c9128390493ee1f5ad3410457dabe1b8bf7df983a59bd0fac,4,TRUE,\x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76,1.30E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568754,2021-06-04T15:19:10+00:00,232,\xad64bcd04367468a5ec21e2b29c9774ca833f52e9a5117fd15dc81c54e5af7c4,4,TRUE,\x109bb92503c567ac52647d507849aa9429077bf9,3.99246E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568938,2021-06-04T15:55:54+00:00,194,\x6e35fd63ac9f89bdfcb3e2e6fbc9bc926468f41e9db752e89530d5c20def3897,4,TRUE,\xe882c0cbb836c34447dc58f74c08f373a6d37cd8,1.02E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568969,2021-06-04T16:00:42+00:00,330,\x4e08414d3c3f2bcfca24601e2f40d968bd128cb4fcdf85bf3311fd9637038d6e,4,TRUE,\x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,9.83962E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12568972,2021-06-04T16:00:59+00:00,325,\x0b77eddb2d459a6122552bbef9048857d199402c2dd08e052100e9ed40c5a83d,4,TRUE,\x84e39a52d7f3f8fb63723782653d4cf71c465a95,2.17E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569008,2021-06-04T16:08:40+00:00,351,\x3b6500b652a4e4ea055f944f67f735606a85e452a6c847caadefa315397f590e,4,TRUE,\x59a5493513ba2378ed57ae5ecfb8a027e9d80365,5.14E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569061,2021-06-04T16:20:56+00:00,95,\x829b07e71d63678495a19a1a005b2781dea0a322dd88989b5c0c3d5e75ef6c62,4,TRUE,\x88fb3d509fc49b515bfeb04e23f53ba339563981,5.37E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569061,2021-06-04T16:20:56+00:00,109,\x17228439e85597c02793ecdb558ca654cc69dcb65d8f2d8c2b7cd9661e25861f,4,TRUE,\x99ae31c5da689fe88c5a9e0648d1ec89aa4dc2b9,2.3651E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569374,2021-06-04T17:30:11+00:00,315,\x287c8d2c3aec92854f280e2972161c545e483a71f862d969e275022000c4b2f6,4,TRUE,\xff770424739a77b8990632c75ed859b74c0ef749,10000000
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569470,2021-06-04T17:48:59+00:00,269,\x6dcc94d82b2fd4f6be9ec44e49d5e8d6bf85311fc1488e0a055e8980d000e57a,4,TRUE,\x61c8d4e4be6477bb49791540ff297ef30eaa01c2,1.05E+25
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569655,2021-06-04T18:29:29+00:00,282,\x707fa0a5488333d32633bdb446c8e4a6891f14eddcc3ca9a3ecd451a80eea732,4,TRUE,\xc4566f21bc8e35004dcedfbd960e7380a986d877,1.10233E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569813,2021-06-04T19:01:44+00:00,120,\x4e3b067165293d6fa11158687c9db2bca5df0e0114acb5113c4a349704191c12,4,TRUE,\x7e4a8391c728fed9069b2962699ab416628b19fa,7.46E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569942,2021-06-04T19:29:52+00:00,154,\xceea49eb27671003c52e7137bb44fde85d07f3f3b9aec03604bc1cde6f5d9cb8,4,TRUE,\x3f15a8d593a6626b23ead270f7b1085ae23ba469,4.96855E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569942,2021-06-04T19:29:52+00:00,155,\xf1b6a23f573472efcc6a52735a2a62b3c6137f7ee582d440b8896bc29b8b5c68,4,TRUE,\x3a14285fb3f34a9b7c0109a14360a089f95b5430,3E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569942,2021-06-04T19:29:52+00:00,159,\xb0328f491f7b95ef7ab2da581723764b1634ec5d3c6be001ead89430bc256e9d,4,TRUE,\x04900d94ce6b1689922d8f0f672f8473aa49eb62,3.2E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570012,2021-06-04T19:46:02+00:00,258,\x46531466660fadd150ad83a1abf79dc21ab166390aca533519a88abe4a7047d9,4,TRUE,\x53c40473dcdfd927c4201ccfe24e314a7d7c3584,5.77119E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570030,2021-06-04T19:49:50+00:00,305,\xeb7b899000733956841651c6ff90471a91343a01eb3593457b65735886ba0396,4,TRUE,\xa764e775bf36a4a4755db4913a21e712bdec0b43,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570065,2021-06-04T19:56:12+00:00,171,\x166e60b7b5835c471b2cbb38de193f8863270adfb950cbd385403bdf8bf54190,4,TRUE,\xe6b75cda45d8f63bfa427e247ff8d2632f0dd7a7,1.84053E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570143,2021-06-04T20:15:27+00:00,142,\x8d34b358f05e697329a673a8d25460189aca4c0a05d1f9c811123788a4c03117,4,TRUE,\x8e81df3f82a10831e709899f61a84b3f7896d6e6,2.26671E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570271,2021-06-04T20:45:46+00:00,202,\x83ebc0357ef9d363e01aad187e2efde22b02b8f611feb85a380186ace8cddc65,4,TRUE,\x7e1feb23c08bfe287f6d3350281029af0889502a,4.10675E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12570287,2021-06-04T20:48:04+00:00,75,\xe8a1acc9dddfd97814cb2e66aab536709617016f4434dfc1969c8b8725d9d6ec,4,TRUE,\x012d01940d2ca5135f2205f5a16d40ad35cb07be,4.18245E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571098,2021-06-04T23:55:43+00:00,203,\xc764ca9452cd346235950ffd85ba58c746971fc09589708a0e968c7536723b11,4,TRUE,\x600a71d188cfe473c6bf41f82e4a055d88e2fdec,1.0216E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571314,2021-06-05T00:38:07+00:00,342,\x3d733bf206dc7549309cfea5fc129c1190b2515a70f89626db306153b5f7d81b,4,TRUE,\x3d565400f7d9880fa2691cede313380f901ed5af,247
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571318,2021-06-05T00:39:27+00:00,241,\xd52cc4a2dba5664966cb37a8a5b06d0f9adefc76894d2127e3336e8c0ff3f758,4,TRUE,\xd95417aa3023043931328d5a3baa6afd80379510,1.01002E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571694,2021-06-05T01:58:06+00:00,261,\xcf298b45c6a870ac636e6bd6c21a5f27c86503e208fa94d63ec65de9c1c28e1a,4,TRUE,\x47c125dee6898b6cb2379bcbafc823ff3f614770,5.00E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571818,2021-06-05T02:27:07+00:00,198,\x830b10be0058fc42840623b27bf128dceed012426fac02f151fd9655fbc2f264,4,TRUE,\xb10096c495d62d2b6b4ceb3e13f72389625873fc,1.32E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12571972,2021-06-05T03:00:12+00:00,16,\x798f2c871b2a5950f2a8d310baa14eea5b21437af9bf80516de17656dac7a749,4,TRUE,\xc7a3f400cdde42cf52f240e46ae83d59f3df1303,1
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12572026,2021-06-05T03:14:37+00:00,290,\x1bd069fc78884204f95c8196adf9e993568d3c14135fc51c018a9a0bfb9e9dc6,4,TRUE,\xa8ebe1eed676d5bfeb7f7b5933625281489af8a3,1.05E+22
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12573359,2021-06-05T08:18:41+00:00,123,\x615a6a35fe3ff6cfffd6095b0559cd2074c7b28ed69c3e683718cde5e018d421,4,TRUE,\x5b19de7581cee12b016273826fa75cff436525bf,1.00392E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12573662,2021-06-05T09:23:16+00:00,332,\x955428d0cea021cd16218564401e2d2235816fa9c5023df5b55c9f2b6749cc1d,4,TRUE,\x77a80028a50a7504604646ee51586a721f52f07c,4.33038E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12573945,2021-06-05T10:28:24+00:00,333,\xc6954318a46cbbf8eb9707bbed117df5f23c17d4f2a12f31e5455bc0430c4c3e,4,TRUE,\xa9dd60aac3084c77bf6f17eb05615199f63c5fbf,5.83E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12573999,2021-06-05T10:40:07+00:00,250,\x6185293776158d1545397c750e206ba253e27799a946cec3e9dfb9855d5a7d68,4,TRUE,\xd1570080bcb784b4f5e378dfd4cdffdfd6c110f6,7.493E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12574197,2021-06-05T11:29:55+00:00,76,\xc2b5efc9af48a1968214bcdcf857e154ab997da7985f21af14879884d519717d,4,TRUE,\x28f13cbae11e2e295f53abb87ed0a8e9fc8abaa8,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12574735,2021-06-05T13:35:13+00:00,114,\xa1a87df9c7a979a8d830f9babb778b7e804d862a16646961c64ba05a965871bc,4,TRUE,\xb584bfd8377df5e81562b49fc1d1e4e33368bf2f,3.9921E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12574767,2021-06-05T13:41:09+00:00,391,\x7e6159d62ba6b8eb33dda095b41aca6a59bc4e876883d5dc43cd78bb62ac8154,4,TRUE,\xeccc484dd4093f62fc24c4725800013fbc2c1d15,1.92918E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11048384,2020-10-13T16:29:26+00:00,139,\x550cfc90804df65bc51dbc364b1bf94cd7663910a1203b9c75f982ad917b2fc3,1,FALSE,\xb2919e1c07730234ec7601e48492ac4fabb444c5,3.50842E+15
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498461,2020-12-21T18:50:29+00:00,12,\x5259e072d1cb484680bce2af8ab02cc1c6c28e76225434e2c7733e6331fe205a,3,TRUE,\xe8f5fbf59da05150a344c09e0b89768f09ee68b2,6.42975E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498511,2020-12-21T19:01:17+00:00,208,\xf33eaf941d49a0bd263f44d64bf1c398f4124468a40eef61a42fc486936254cb,3,TRUE,\xb0eb9addf14bc5d5b094d4bd759befd28ecb11dc,1.70985E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498589,2020-12-21T19:18:49+00:00,327,\x652a9655ec5b52b09110308a203798d18169fcf301b099fdf6a7bb12d8ad8760,3,TRUE,\x109bb92503c567ac52647d507849aa9429077bf9,3.93247E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498693,2020-12-21T19:42:39+00:00,302,\x597515389a0f5cb82ae5a3ce91d7b3a9ec4af43b8a9fdb6b756e5e51f87a3f3f,3,TRUE,\x9e49f369b7dd3da072404d37327a6dcdee116455,1.33335E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498750,2020-12-21T19:56:11+00:00,50,\xc78642274a1e6a1139aab62889d71f81e91fbb54acc9084e14b9a963b572ae44,3,TRUE,\xb116fd0c35022040d72d843f3c448963b57c7adf,2.18985E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498774,2020-12-21T20:00:40+00:00,257,\xbb7321e55eb906377c01937b3b5f0a245073949f6dd29c964a036485c3a7a437,3,TRUE,\x0eef9ff29a845403dc29ed4501ccffe406a16728,4.44486E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11498940,2020-12-21T20:35:30+00:00,353,\x7a5f4c8e5233135f5d44fb03a345d93668178b24fdfdd2a2292ee4a4a6a9ca49,3,TRUE,\x061716a85aba5e37626e4a2c33596d59823d30b8,6.85002E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11499084,2020-12-21T21:06:38+00:00,135,\xd0dd2457be128973cf81c2dccd458f65040f0ca2fb803688894638ff8c94cad9,3,TRUE,\x51f8f77951f89a5ecd84af062ddc29953c67898d,2.5386E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11499404,2020-12-21T22:11:21+00:00,284,\xb4d5c97567f21e7bf04fa87941e7bd7057d837b420eb979c6771843fcb1224b9,3,TRUE,\x6a3b1bafc5090e98b8f30e0b4abc5fa51607d2ed,3.436E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11499489,2020-12-21T22:29:29+00:00,132,\x3ebd8ef03864f0be8d566b80d3b4623d6bc7ce3feea7634fc4172154141b07bb,3,TRUE,\x311ddf76c51051c9a32653d692f7a78fd6e48106,3.55403E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11499517,2020-12-21T22:35:51+00:00,272,\x73b9997d84b5242acc5833f5926f78741ad416ca3dc4050b1614ef0149350ab6,3,TRUE,\x0f5da7b23d7abffd0a7e355dd4434fb0858275e5,3E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11499518,2020-12-21T22:35:55+00:00,199,\x45975fb44a979dd4f4cc82510906b0e6d46ae29f2a8114bda8ef25332cf381e3,3,TRUE,\x5e06c7399510e841805bc4ee17f55557559216bf,4.36117E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11500344,2020-12-22T01:45:01+00:00,252,\x4a2ab5b1f66212a4835592652ace74e421bfb8569fd302d66241253847847ffd,3,TRUE,\xab71ca3e69112513819a2fda1e7698715ded306b,1.50625E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11500590,2020-12-22T02:35:56+00:00,167,\xc757ccdeb7c7f06ad45a283fe2ca437ee2d2b2d41678a30330394af2682d1887,3,TRUE,\x925a0d3e47e8dd9d3377425e4df4fe1a6a145740,4.20081E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11501066,2020-12-22T04:26:05+00:00,237,\x3608bce862f908f1d7ad364a0d224a7bcad3bd3d909e7a11e275706b82e10930,3,TRUE,\x9243fed0055c8aeaa31baf425c3e96c19de9cd43,2.00537E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11502029,2020-12-22T07:56:05+00:00,183,\xe77b03e7e770417bad80336a768937b63d49bd456795f49c82323a8785f2c451,3,TRUE,\xf65518a4101097ac67e82827bd6daf8ea4bc515a,7.75272E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11502486,2020-12-22T09:37:51+00:00,233,\xe82b09573b028237ca8a0ee8a39a8944ea00cb175e2b058dbdde54c6ea01a52b,3,TRUE,\xab9e8538d693c602ff11efad01c8ae4457853e42,63775
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11502647,2020-12-22T10:10:37+00:00,226,\x998bad5df5deaf101d4c3951863c638f030e7bc8af96293feaf79fccc7d75772,3,TRUE,\xecba53586ce8d43a46cd8b9dcc65354447539821,2.84504E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11502733,2020-12-22T10:28:07+00:00,111,\x198b93ec3ab4d2e9a83a52221fa593fe03f1f41b53e3358fc3a59727b15c4e9b,3,TRUE,\xa32e9a93407c629d1a952bdadc0d2f72887d0326,1.22E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11503555,2020-12-22T13:30:06+00:00,163,\xb8a906eee484f2cc468cf71d4ae7a9cde90ea820b474eeb20296ee9a07d1f8df,3,TRUE,\xe0ca00bdae2768576c73ac0ef2fa25d8bc68655a,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11504619,2020-12-22T17:21:25+00:00,254,\x6aceb74bac86d68760ad9ad8455b786e1a206c1709d678bd933ddc7c36ec6e78,3,TRUE,\x09e783a4292dc39398654394372f3ac2b0a628dc,5.8368E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11504630,2020-12-22T17:23:55+00:00,274,\xdf8ef2667bc4e5d45d17a5778e139edaad461c8b608b2f7c7adffeb30e8d8b8b,3,TRUE,\x7eec35333afb0ab6996085727e1939f008840410,7.29649E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11504962,2020-12-22T18:42:49+00:00,99,\xa4369fa718a543423986b61de2ad7915843d4be5e8b9cd912966b255a6a53120,3,TRUE,\x6af96801c33ec00f2c99c8bdfec0d4e902a4b00d,1.69854E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11505661,2020-12-22T21:13:52+00:00,56,\xa997678c5c1748ccee78cef6bfb348d587e77d2ddeaf10e17fbabd8563fc903c,3,TRUE,\xca6fcdd398220cda20cef3e59bf1ca96b17c3853,2.60955E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11505926,2020-12-22T22:15:31+00:00,228,\x846029ecc201f068657ca6e718cb5054e11a2f0c277fb6cd1bb04078af4926d8,3,TRUE,\xb46b8789b84f0f989b61cf3ddb205915917d8de6,6.27997E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11505974,2020-12-22T22:25:11+00:00,201,\x99aac99180780e570056a3314ae4bc0f1c4bb6eb9f6f4ca604ae57e1b3e0a37a,3,TRUE,\x176ce55d91fa7b893b1d78fef228b2b44e34e057,1.06086E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11507804,2020-12-23T05:09:06+00:00,151,\x239d30ec5136dff87cd29a5c583c9d976259376ff90ef9dab1abed1d03754d23,3,TRUE,\xbbf3f1421d886e9b2c5d716b5192ac998af2012c,1.34E+25
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11508265,2020-12-23T06:47:58+00:00,150,\xd451e222f5440e837a62259e2ae5290816cc87d4f9b4a8d9adc114ccd66caf68,3,FALSE,\x8ba5067e59e8b212b433c90e5cd3e0cbcffbe515,1.30612E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11508695,2020-12-23T08:24:41+00:00,51,\xf448cec638c52a6d49e6214a29fafe53c1e60b0c87c24fa84c82cbd0f60353c3,3,TRUE,\x9a7a03cf3bc98eb0f2da1318b451e4f2604a65db,1E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11509194,2020-12-23T10:14:22+00:00,261,\x75ca961d8acee8041268e5787ad24d4148d3f6bf4f97cdbf2f9ca57e9b64ff07,3,TRUE,\x1f1b80e970a7c10004feef36fb07ab72851a53b2,1.586E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11509271,2020-12-23T10:31:30+00:00,184,\x9a998dd1681128eca942cf83f3a0e4b1ab09edeba801150e5eb910083f069e18,3,TRUE,\x62e0c32636075fda71ba26594cf1724eae095674,1.28235E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11509322,2020-12-23T10:42:13+00:00,251,\x4d61aa217b4bd9fa9afb5e073a2b04be8ee89c9bb8cd62f54c65f84e6ee1a85f,3,TRUE,\xac7326fcec955bddd1cbf4507e568b55c79c12cb,1.37123E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11510896,2020-12-23T16:30:26+00:00,311,\x86a0263a4a23889c05fca3405a667ca3a7710ad8827d957e35eb8b4f37199d5a,3,TRUE,\x7606537aa57c29a0f54249bd7f236f82d782ee0a,5.30576E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511462,2020-12-23T18:28:58+00:00,90,\x1aa2c25e6930701b55ef33ab478f0660c7bd54fd054e2f9efe744f0e839e6c69,3,TRUE,\x0be0ecc301a1c0175f07a66243cff628c24db852,1.69E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511530,2020-12-23T18:42:00+00:00,218,\x14b824554bfac857dad971d9967d3e859260923bea2af45f81598d8799e0c739,3,TRUE,\x918558df5a12ba43657222bbcf1a735494a5024f,1.78E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511644,2020-12-23T19:08:59+00:00,184,\x85e1a26acdeeb59aa229418cb8d5c99188f6d1c34c412295730f643511f0c0c8,3,TRUE,\x0c26beed794c53d753a1e5f95f59a10c6583c0d9,4.08525E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511689,2020-12-23T19:19:24+00:00,174,\xdb97278ebdd46a9505b5b8932f62c44de5ac6e866bc4015768d336992c450901,3,TRUE,\x458ceec48586a85fcfeb4a179706656ee321730e,2.50E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511730,2020-12-23T19:29:26+00:00,89,\x85e7af519bd067b8dbf6c0a69dd7e8db859da8b99fd341dd97534b11d53d1f42,3,TRUE,\x955369d1aa13dc25bc6fb9edc4bf9a5fb2f33701,4.10003E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11511802,2020-12-23T19:42:09+00:00,312,\x658b4f7170d04fcde74057e279d912fa647110f478edcee8da509d9718348c59,3,TRUE,\x21b3c0662ff70674dcae175631efb11876d602b5,1.03036E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11512074,2020-12-23T20:51:22+00:00,277,\x4c0c83342a21c1accb1c86db0f868443665820a1569a5fff9e7af820d24ea06b,3,TRUE,\x2fd682bbe2d72eeb5aef81f0f20dedf5b622975b,8.8345E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11513576,2020-12-24T02:25:08+00:00,298,\xd16ae177269f16e4dd30edac8780e12d858d20986a6a25233789558a28953d3a,3,TRUE,\x5288c85b1b24bf8ed0fd445715d6aabf63cf0a0b,3.51185E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11513648,2020-12-24T02:39:47+00:00,262,\xe5d08c78df2643a345231cb8a3086d6a2329b0fbe15ebed7943fc79550496f32,3,TRUE,\x686b4535ff6573cef3ff37419a4fc6ac775ec7ea,9.50E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11514042,2020-12-24T04:07:44+00:00,120,\xa43ec7a8ff022c9627ffbfc7dfd07961da098bdfb95c27a4fa824d03793ce36e,3,TRUE,\x84e39a52d7f3f8fb63723782653d4cf71c465a95,1.60647E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569943,2021-06-04T19:29:59+00:00,310,\xcdb893472b5ade7c1ff060a2ec21e6f4f604d243bfc406034296e83fa2b041ac,4,TRUE,\x49acc60fc88befec6cca547df2eda28e348eb2e2,3E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569943,2021-06-04T19:29:59+00:00,311,\x24560b0762156e9f6dbfe999fa770737a5bcff51b65365ec33630bcc7f6b2a89,4,TRUE,\xddca6ad89f5e5129f7c8d6d3abfea91e905ea365,2.5E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12569943,2021-06-04T19:29:59+00:00,315,\xde8e0b2f7d0c6999dfb2ee91b389fcd1f530f8113bfd14397c8b881c3ad7244d,4,TRUE,\xef981774969a62bde05a8bf5181c0a19a36d5c45,7.85673E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12574201,2021-06-05T11:30:41+00:00,246,\x5b2ae3b60a2164f7edafe8d91814151c3a5097b90e301d48a85d55d6d8bc4813,4,TRUE,\xae50e4c47d5fae4adf3d597cc17683678c77d52a,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12575103,2021-06-05T15:00:41+00:00,314,\x60c3fb47f177d9fc6c0a018818eebe4cf47a464290b92b3fe82c5d76bdb2bf7d,4,TRUE,\xd23703521516458f979d7c951865979051d62892,1.4067E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12596635,2021-06-08T22:42:36+00:00,362,\x5d895df88949006ef2a06b5e8fca74836d857955d65b66be430ffd3addefacb0,4,TRUE,\x477289df0b0437f0b595d8cca6c70935823f3d01,2.3963E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12596646,2021-06-08T22:45:20+00:00,328,\x256f0e2cd0028e4d17d159cf96236b33cdc9964f242ee13c5a22767728be3854,4,TRUE,\xb40ff1ca580090b386048228ae7140b0dde7f1c5,1.7E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12622604,2021-06-12T23:15:52+00:00,90,\x6c48567c7034fa63568122f52fa0acc390e2244a10d9057c10761536beb110e2,5,TRUE,\xadffc7ff3e937e3d7a34e989fac05fe06cd0fc99,5E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12622764,2021-06-12T23:54:36+00:00,379,\x85af8d5e5f357b9c4e879cce228bb3c7ef5cebcffe5d20d2c77b76cd0f71c377,5,TRUE,\x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1.05403E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12624163,2021-06-13T05:04:15+00:00,407,\xe2688882b7f8da21bc07cb1d2aed60984c2f4be2743fc32ef2516325860bed79,5,TRUE,\xb40ff1ca580090b386048228ae7140b0dde7f1c5,1.7E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12624169,2021-06-13T05:07:02+00:00,170,\x928e9c467c948ffc9f3501966778fa3d237864304d38c400b13e4a2a56f1c623,5,TRUE,\xeb51ed1975a2988622f56cef9747d86d1c84a12f,1.96137E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11048392,2020-10-13T16:30:56+00:00,130,\xfb2bc653d4a0bcf2d950860ffa358c03caf8883da6102e7b4f7746236563f4e1,1,TRUE,\x7dce7bbe586917626773cde96e58b9f21363cff6,1.63111E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11048985,2020-10-13T18:41:39+00:00,147,\x78bd0eb03043b0a79b26f2c722c251b65c2d1b71089a68d1dadd970425fc8816,1,TRUE,\x5445c0719dc90f70b22ec8c2e225f9e6b4774940,7.36927E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11048988,2020-10-13T18:42:33+00:00,150,\x0a0f8e65b5aa185435d6086a13b37eade5ce043006c752db74e7d37c383be139,1,TRUE,\x36bed53b24f982ea2f4b231b3763cf453401e50d,1.18209E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12576630,2021-06-05T20:35:41+00:00,83,\x3cd64e54fcd271d40249a225318e16abc9b53bf3c9e08ab2c1a58926a14cdb24,4,TRUE,\x30fe0d8d2d81ea568ff60b6e28ab74eb7e548cb0,5.36258E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12576692,2021-06-05T20:51:33+00:00,198,\xaa6163f949103f44bf96a8d6e27cc795505033a1a6d9fbe0faddcf3adf680991,4,TRUE,\xeff506a32b55d5c19847c1a4f8510c00280c27e5,5.53E+24
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12576821,2021-06-05T21:20:05+00:00,331,\x05a4b55a1806a914d6cded8a840b25253801e3f26eb7381ef2c29237c82485ae,4,TRUE,\x3cfc3559e67a6132f6cf81fd9de62409dde95fe9,2.85252E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,12577155,2021-06-05T22:37:31+00:00,387,\xa51e1b85a4c6b27d950938edfe73e81616d4406e1cd08baabed2f45de1d24068,4,TRUE,\x2891b78092310ce8219fe8298bb0fe7afa69f43f,5.28128E+17
