,0,1
1572,15,0x3bc70e9a09f709ca0573fe313443c0b57fde55ae
1573,3,0x3bc9b7f2c53ffe6382685afc28d78051c43699b5
1574,128,0x3bcb44a1147b5330c1ce1ac15a042f350e4835d8
1575,5,0x3bcb7c11eb3bc8de1bee3f4212d4843b11fd1f36
1576,2,0x3be18a452bcfc95e410274381ea556394212244b
1577,8,0x3be7d2d426e93bdefb85ab579544ad8a49256572
1578,5,0x3be99f9a8c45b6fb117ac65cb38ae9461720478d
1579,7,0x3beb3b012a8ae18c36212a527596ad63b9e00c98
1580,2,0x3bf0aa2fa2b7518e85af13540c0dfd16b382e799
1581,13,0x3bf8d93bbe15c002a2c731d5139077aa1c7002cd
1582,2,0x3bfc0222fd897851ed72e44aeb0968851ade036a
1583,6,0x3c0bb080a35fd57da16fc861bc047f1a48fb28dc
1584,3,0x3c0f299bca5a1608a6f0571f13e1c7d742934979
1585,1,0x3c1fbe83ef0f5b04be5fc54edac2bec2c25dc07c
1586,22,0x3c33065aec9bf66c5968e26176800746fe2a48a2
1587,1,0x3c365308fa314580cd77c0bdad611c3736563e88
1588,1,0x3c3f8ae7a00cabec565c8ff1045e5696cfee29cc
1589,19,0x3c44099208818b6d844b0d252b60b94ad7833fe2
1590,8,0x3c53562e8f8eadae8fa8426583ff6b40f6778238
1591,5,0x3c57cb3ded556b5373aa38b764f5c2610e954c27
1592,8,0x3c588f1c560bf215a9da02a2ecdc9c647f43abeb
1593,1,0x3c64168e2bf4609ac3fe33d8b37f0825962fd520
1594,37,0x3c64fa6051a3a20ae315929eb75a1538e3d5e9e5
1595,252,0x3c6ed28d1e46f98cf6b6f21853f5fd1b556f538b
1596,6,0x3c6f379b42dbb1438a116ee82ebafba0c5aa5081
1597,10,0x3c7349f05f2439b348bec45513f15e04f78e812d
1598,527,0x3c822a4fe4e17930b33278e66857f951fecb073d
1599,2,0x3c897bbb294889ac77cec1871187dbcba29d792b
1600,3,0x3c9e40732ae8975f60e64371cb1d4b05e6399669
1601,9,0x3ca0d0337063d3973f706988401aaab5fe770a80
1602,200,0x3ca1c693cd905d9e9f751811fc2d914feef1d37f
1603,1,0x3cbab0f843896ceadd58f060820ae54b5b4d89a0
1604,39,0x3cc16d50160a250745b0cbb9dfee65c264a7806b
1605,1,0x3ce9a07e52b842034d63cf13fa3a07b9b47c526f
1606,17,0x3cf2d8743e1d030421564a4a6cf413d5e7f50114
1607,294,0x3cfbc51d12d88ebf24196d951c5e05c665c049f2
1608,76,0x3cfc1e906a48512b043bd6cf8ea35db119e0e06a
1609,2,0x3d07f30e0af6fa629f6bcc30b33906843d4aeb37
1610,181,0x3d11c06d80d9b4c365af5d699bcf721daa67e6d8
1611,2,0x3d23c4d7ac3cb252c5bf23e25852525a2972f5cc
1612,91,0x3d267a32f84d14b22822301c2659556b8faad930
1613,1,0x3d30400822ce3a4dd688c668ba42d0d0191de0dc
1614,3,0x3d30c7f60a8086763b8cee887ed4db90c4dbe585
1615,8,0x3d4517883b0212953e5136d2e261321b59158c85
1616,30,0x3d4a1198da4545dbd844f4e0b0beba78d6cd6736
1617,4,0x3d5aeff2ef3e0cea80f43340215d6bdfc8b336a7
1618,4,0x3d5f99c5d6c3b012f4731815118f897c14e4e07b
1619,8,0x3d5ff0ce82c7dccd0c4c9b492ae201774e8ad5d0
1620,10,0x3d666eaa93980035755f4cbc96eee9c22ca7e101
1621,116,0x3d6b617d2c441da58d4c215afcee6504274acd18
1622,77,0x3d7a1b245d91cc14db4ac9930a18d2c129865449
1623,185,0x3d7f6927562954300656a214f751d97040e5c11a
1624,46,0x3d84c00a85f210ceaec7539ffccc1dd60b0913ba
1625,44,0x3d87d2f3fafea9d592c6658a68fd57ae44316b9a
1626,1,0x3d8c6de3cbc268140c97691095bffa81ffc326ef
1627,3,0x3d92b29712bcb9beabf95c21b52a3f052352d407
1628,4,0x3dabd7e1475ddafcef63c129878afb1053f08167
1629,1,0x3db4ff50e300fb4a4afbbf511ebc680e69378c3a
1630,14,0x3db79f7aeae37b9ab8548b42f94f1f36cbaae5a7
1631,3,0x3dbd3a47192eb10f31bfb21ccab159278fddb784
1632,244,0x3dc26e7400c429be37ffc8413325d36ff0b2564e
1633,60,0x3dd19ca9ff0db055e3f04cd93e7213c07e811b00
1634,3,0x3dddd81e90f6dadf3ecb76a1d442b0ee154086c2
1635,4,0x3df8bb0ddda7bd897b21adaa597c35a14ff7a41e
1636,1,0x3dfdbca41d2f229d380f002ecb1da6ab6de09e7a
1637,23,0x3e0b1f17fc1c37b510673b0f2a55258b2e89c9e2
1638,1,0x3e0c5a377130c5d8cb74c24ebba11fca1c544239
1639,86,0x3e269201b45622c88e1cca18ce9a02609d4d2a54
1640,86,0x3e31a2a3073f3804558f4ee1f73eb2e691177ed1
1641,83,0x3e32c70b82f79dd243dcd32ae9231c2c19f5ae23
1642,38,0x3e37400c48be12d0a2d73ee7489f5ca063a897bd
1643,90,0x3e3e48636199f8ff983ef86488365c941b18ae47
1644,29,0x3e49faed39e1f8f7147d33eef177b9fedff8b0d2
1645,1,0x3e5f820aec1c947a76399cdd81d538ad6b0ab941
1646,24,0x3e72a3f5fd3af0ad16a2cf8f1df7dae7a44e639e
1647,14,0x3e7a4a3a1d68de3b6aa868f386ebad968af0f275
1648,3,0x3e9c9c7e0395758ff5391b1406f301890fdfe0c4
1649,1,0x3eabe1de01d16dcbe36f90be41185454405742bc
1650,71,0x3eb851c3959f0d37e15c2d9476c4adb46d5231d1
1651,2,0x3eb864913c0c063cc01c7fa9d7a6b3c50954210d
1652,2,0x3ebbb296a376bb07cca5d5271131f6d834ccd22c
1653,1,0x3ec9dfb6815c2e4d09190b34005f488a886fa435
1654,2,0x3ecc524bac33f76cc3b5bfcee2aed8b96e205314
1655,28,0x3ed1d19e887bd24c172a207355c3a76ab09e0d98
1656,38,0x3f025e6c9c328c87d44638038d0d1c2b7399c49b
1657,8,0x3f0dc9c50a296426325cd24a0bd828049bd286a0
1658,477,0x3f107c2723be7b742ab16dd053f1a96365bd7737
1659,7,0x3f13ae1386a816af70763488d39d10818d2131ad
1660,20,0x3f1d79de69fcbff330410806cabb4b7cdeb5a1d2
1661,81,0x3f23252d4bd604c56a8d7bbbecb3b0f49c69bf55
1662,8,0x3f238598cc3c337eb085e2b32d49a0f5d3e76a3b
1663,15,0x3f240c6144408906c356bca4ef30ed6f4d656328
1664,169,0x3f25f6c43bcc9786f71ae750720d6be331824686
1665,6,0x3f2bfc3918cbd12f5c4211553680fffb013c46e0
1666,6,0x3f2c3cb599d8e9796a369cf19bbb8f1c2400dc55
1667,915,0x3f3e1364ab63d0f97168afae0d2ccbd2b0eabb76
1668,21,0x3f3fd86382f4d69e1c4e4cf5296b82b3d90fd693
1669,7,0x3f474cab8fa6f861bb533a70e10c3e944cb0b410
1670,37,0x3f494262c01238524c062a31c252af94bd52196a
1671,14,0x3f6abfecc1b5087564887adfe9791c2f230fb9b2
1672,4,0x3f6d6e979678661231d2daf11f9d50b6dce66126
1673,69,0x3f792a80333a60e5dcb7026c08805f614c69a659
1674,16,0x3f7adb2b53c1880051d133980f046a8f26c17820
1675,64,0x3f7c99b8acf7a567bcd075c72f51d3d987ced285
1676,783,0x3f8238eefb55edfbe939cff9299d3d5e27207b40
1677,41,0x3f8c8dd5b64af095b63e22b6ec5c8ba8cad112d2
1678,14,0x3f8dcc43a53b9eeb9996c0c5ec7791a0689f1bbe
1679,6,0x3f91e35f8b321248c69d0761490e1f6851c076a1
1680,8,0x3fa45df3b9f6e924d50a1c9119ddcea1ab29965a
1681,22,0x3fa87d0b01d2f59cd4cabdeb5a99572d3ed19261
1682,61,0x3fb086ada63fcf4edb0c646a95d5a9a4ab555fa5
1683,2,0x3fbbb65c2e3739f2020d06d3dd8d32bedd577d0e
1684,4386,0x3fbe2fd902d278e3f05575149505f998445ea4b0
1685,1,0x3fc230cffff2a78182a7f128a78b051cb1a270e3
1686,33,0x3fca3a0ffd907cdd94e18d2f8d669890ab754d82
1687,16,0x3fe39a49aeba5f31cd61d5a89cbd0beb6c890cdb
1688,2,0x3ff342b6a921b564e124423ccaf100c7873c5c30
1689,4,0x3ff3f3a31b6482388a9cf1f2b9715477157cbe05
1690,2,0x3ffaf6d7382bb0bec6aaf56225ae8d0acf85a6e8
1691,61,0x3ffc8b9721f96776bef8468f48f65e0ca573fcf2
1692,3,0x40125f4fe11277b1ea53d84cc779eee78418495d
1693,2,0x4020111f810f19a7d106a81de9b8c5c194078d6e
1694,1,0x4025d86bca12f692e483c7ad5de87ecbf888a39e
1695,15,0x402ee321d7959dc1591451e6482e8614dcc3422c
1696,6,0x402f0261853b8a16140418cc1e0ff700c0584b7a
1697,38,0x40379df460e9500c2f79c4d1b0c4b3adfe351689
1698,252,0x403a0902d22f9758df435a74921d3d7edb14d494
1699,43,0x403a5a6afd8c1f7857bc9f90386f6412da0cd104
1700,10,0x403b753d5da4aa2047e1cd2033b50c794d3bc111
1701,4,0x40466bb0b15db262eac644d97ec5bcab7ba874c1
1702,1,0x40482c0e76e01779b38264d9cc5f94fde9de6e2e
1703,40,0x4054217304ed22d48cbdd1dbcd303541bf568bd0
1704,10,0x406b1310090fb2b1b9ff70bbd1c31f7dea963541
1705,1,0x406ea8afff665be4316687e869e5bbf1f0480021
1706,2,0x409b11200423cba212a406969fd463ed6b1269f8
1707,9,0x40a4971597741ca04af9c6fe0cee9aff90436adb
1708,3,0x40b46a4d61cdf850c1c28320d02f7ee0696dcb67
1709,164,0x40c69a4b704ec8d58bc80b0c3eddbacfc453d2af
1710,1,0x40cd064231311014480d713f63583cf5e6b0ed0e
1711,2,0x40cd550da38123978ed25826bbc22935a3553c15
1712,1,0x40d46aef05b50e446c2d04f581f69f3312cd8803
1713,16,0x40d4875de176b030851ea9c69cf823babf415592
1714,977,0x40d7881e9ba68e4c523b7a926633f911b54e783f
1715,5,0x40ec3585b1393dfae8fd1012da09276627c724ae
1716,1,0x40ef312c4d9c52b9d3228b754dc7537f73f53776
1717,1,0x40ff6811ca698afded11f2a46de3a573bee1930d
1718,1,0x41019a0cbc563baa587b5baf66c429f923ddb46e
1719,6,0x4103d6215ed19eb868a16eaff7baabd82dbb9ace
1720,58,0x41069a8af7bf3369a48e4eb9f8a34c7633b265cd
1721,16,0x412628de6263a63c53b595a8dba1c4a658a43f70
1722,6,0x412a06a8a3929c77bb86c4c36a6d2408895e6451
1723,16,0x4131a73cac4c2a0ee25dd731593a8ad5c45369ab
1724,1,0x41339d9825963515e5705df8d3b0ea98105ebb1c
1725,2,0x413927c921b9bd14feae231661344924a11654d3
1726,2,0x413c3ea8a54a03db7ccbc6737d89ef8fa83ea31c
1727,12,0x413ca1ccb7f5b87af90e273760169ab21559474c
1728,3,0x413daa2967b5ac63cc32acd979ec3d7254939b95
1729,975,0x414533f66a8359db22c3b74733826fdfe7fcc72f
1730,1,0x416fc64bffd9060d26e7d4969b6b57007be7dcd2
1731,101,0x41762ee17749aaaaefb5be979b1ca03052a15f66
1732,1,0x417a526a6938c7e11f4f706892ce01e967167ef7
1733,2,0x4195e99e2fa5a2e521ddc94d7fafb37f3878d319
1734,3,0x41964b3e8050b48de5a1e8b0effe3c297beb182e
1735,12,0x41bc0ead8466c6f6430a2bbbdeabf368cbd5fdf5
1736,338,0x41cf176d448731cd3325ca7624e6ed554117659b
1737,13,0x41d0bc479bdb686f873ca9c7f626704cf133868e
1738,36,0x41e25a9dce58a49f822ca2ebac91f2e8b96d0be4
1739,4,0x41edabf2c4d5e894bb3b9f9fee3376e097838d09
1740,1,0x41ee405b9259b3de5ed5ca03ed94fc7f533a6846
1741,1,0x41fbf22e4ce722d97918cae0a7639f9fd413fb8b
1742,8,0x4207f0debf48328ac8341464fffac3a2e23250a5
1743,4,0x420ca30e1414648b6b3b15c50368185bc5db8cdc
1744,4,0x4211317fb63ea40d744bf1d851529c77ad61d0ac
1745,1094,0x421534498ec6e977902bf75b9ccb2df2f5ae0381
1746,307,0x42189b841287654e93fc1b2363dc4cc6c066f9a8
1747,1,0x421f6a9172108cbc662099d925267d3e3015e505
1748,2,0x422244f99c97993cfe5ca3b2e1a4be589df24080
1749,2,0x422427f77e50b2d1197f9b8d9ec8d0722f3a3ee6
1750,224,0x423f041967c23b8c0595545d6b271c4296508d70
1751,3,0x42513dd8c769ea98d656bcca92ed18a5d94a2c64
1752,398,0x426923e98e347158d5c471a9391edaea95516473
1753,1,0x427138b0b40f083fc0d715205c7d30ff1d563a5c
1754,4,0x427cb4d6d70df9d8911ab3f68286cb023ce1ab81
1755,1,0x427e1de0ae39bd06ef27f287f2455795bf9cdbfb
1756,2,0x428018683d314d07a2b3b061eddd548b9a8d4136
1757,8,0x428751aee7f27292f4ea18872b3dc5aa1bc034ef
1758,37,0x428c137257ce3e2ed671f931ed9ba78e8a060fef
1759,4,0x42903ed12df68af771a29eecf42c82877bd0c1e0
1760,1443,0x4299885e97668415cd67484d4a2c5214480ff76d
1761,1,0x429dff817d99d24bbfbfc94aa8fdcc14d27f23be
1762,3,0x42b39b6a479159749ab9b5c6681db69d41b12a52
1763,3,0x42bda2e7915acf22b6088ba3d028283ed130a2ed
1764,7,0x42c87d16e2295fb380f43940b582240814ed3944
1765,3,0x42cf19aee890c8c3cb4874c3849f5703c8dde61f
1766,11,0x42d2ba5d094964b5db944ed7f64e6ed8d6743112
1767,16,0x42d8cabf386d9da8f97dd8bb7e95a541f6faf5e0
1768,23,0x42df35d9b2203abe3a911e1167ca94e23f1cfdb1
1769,17,0x42e383a9f398ad1f760431b2e904be767121bc7f
1770,1,0x42e43376e921dea842aabcc0a744ea64b2c78a8f
1771,1,0x42fa7ec0273b9db8db40159e26d954bb31b1984e
1772,3,0x4307011e9bad016f70aa90a23983f9428952f2a2
1773,2,0x4311ed62e2307d99729c73e75f9b131be4a40234
1774,19,0x4316a6773728dff25374aa9f2c03421aca015af0
1775,618,0x4318e6fd0b1929b9803fa6f35fa3542bef85c9c5
1776,26,0x4325d09777f68f78c5712cdccc953f739b956090
1777,4,0x4329a0d5f9f122d12d2fa3b6a9f22223dabf9539
1778,7,0x43310c7fff0d695751a505d16cfe333639b84ded
1779,15,0x4334703b0b74e2045926f82f4158a103fce1df4f
1780,1,0x433491d0b3b25814444c186e075abdd20efe5485
1781,156,0x433c5ee60f1069c3acb2af7356c5e1586b013df3
1782,48,0x43469718666fbf0d76d53d1aa5e8adaa51aa03c5
1783,51,0x434a316b54a1a45d02524f0a8bebf8a27c3ec715
1784,3,0x4351a86b3d5072ca304331e46476d2355b6eee98
1785,8,0x435745e899955b37e859a1af542945d8da845e44
1786,1,0x43626bbc87d6f200910d87d90af45138584c60e1
1787,1,0x436be6a894cfc0bacb98d96d4e12d74dafafd8e8
1788,1,0x4375bff36a33b72a3147555d9aed464c948381fb
1789,2,0x4378c5e830a3f8d328cb3947115a3b56ab4b336d
1790,1,0x4385ff12ad914da20e37f08f48bfc67c730342d0
1791,1,0x438d90275c36ba3337618e1527bbbd0adbe57a77
1792,1,0x43942e1a104d81bfd5ddcd7a41775eba86460e71
1793,6,0x439bd40d5577492c6eeb2f84f15c0ad28b968466
1794,11,0x439d8cd77ffb644c7cb4beaed13f2318febdf2df
1795,26,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc
1796,66,0x43a9b229e6feeaab2f5bc468e0f7da31519848b1
1797,334,0x43aa1a40f46c9a1d059b5eaa04c504d852a258f2
1798,1,0x43ac66990ba634a08e8af7ec28b55fe789dddb96
1799,2,0x43afc2edaa73a4cde297edbbadfb152edfa09433
1800,2,0x43b55f2eb78670ff2b052b9196cf7c6d6092f0e0
1801,1,0x43c1bf1a33506d2d3f023a1f354e608e7784ac46
1802,2,0x43eb43b52539b354b30f15b96367a733b109432b
1803,2,0x43f0f0aeedf461762d19d66105ade7ca8c0cc932
1804,1,0x43f44f9061878f57442f7a9800566d6960770dc7
1805,1,0x43f486e48f54bcb7545fa497116a6ce5c5b31271
1806,118,0x43ff9fb6f1e3cd7bc305b133116ab28523d974de
1807,10,0x441f7837b402c8b7986c2ae230d1645b18069b20
1808,118,0x442d5e3d392bc0fe694460b091a8c04193db3398
1809,14,0x443682d59fde4d93350c38a0a9809c1462dda5fb
1810,874,0x443d6aa05f9c7a3c7001625211028bb3ce53ab13
1811,2,0x4444b48c1f15172e78ddeb1cba48417ea89a5e52
1812,4,0x444a52988a40355f6f55cef439bc2a5f816b2c00
1813,2,0x444d0ce53fae629a299735c9225bdf3bea0ea51a
1814,22,0x444e01dcb3a1ec1b1aa1344505ed7c8690d53281
1815,6,0x4450e3362289813b9db295a7859f8ef7b8885c81
1816,5,0x44581af545c0e2f03a23f9afc6c2f4b9b6bce357
1817,3,0x445f67e6f2d63a40e5d62ed7d389f570269f8d4c
1818,93,0x4468dca9fce9f4c5b39851de46af225b7e24e11c
1819,3,0x4469ddf7814173c954c7435f874d872cd2315817
1820,19,0x4469e0e2fe15680912175288086b05e830044f31
1821,80,0x446fe5bd32b4f7bdcdb27d5a7a6b515a36c5fa1c
1822,195,0x448ea03537a0fed0b44aa522880c2178aa15f432
1823,1,0x449b2a0206a125af1e735870bdad88473ad4eb88
1824,1,0x449b7a674e9880285b2c1d5f3afd5404ef35957f
1825,1,0x449dd115932da6c857680accd49a7d5c5f9a8b8a
1826,2,0x44ae3a452f3ac0fc872b991b9fc4310596f76329
1827,13,0x44b42f531c00cb84ee2ee9275053efc25c093b62
1828,169,0x44ba78d48d0981c765dee84c048cea662eae2e8f
1829,7,0x44bab4f1ae14dc036d7dce70fc3af00f8cdb6a39
1830,24,0x44bc008896076226ba6d5292721239b281ddf970
1831,1,0x44bf87773fb97c96887ad838668448e194e3e93f
1832,1,0x44d8296cebaad2d0a46e84b0da42467b032d5ac1
1833,10,0x44dcabdf4e540af77685cf7584fd708decac1a0a
1834,9,0x44df0b1cfb126dfe15298fa30031127d4318c2e5
1835,202,0x44ea6f4805b92b14951c109fed1ef55d6fa6d084
1836,19,0x44ee9a9a4058511253142bcf4a90add50c0f3697
1837,2,0x44f3de95d1eec7b707fb7c21be09019fa1c3e647
1838,10,0x44ff92199fe1c03f0555abe473d2556ccc196f73
1839,10,0x4508a2a29c02d9e8c16ce3d3c1c8eb4f2bbdc3ea
1840,9,0x45147269236d4110b68d97fea2a59ba176a80b9f
1841,3514,0x451e9948f930c33bcda8d97f99fc1df4737921db
1842,1,0x4523f031716b57dcc42f4d7804858aba6e97ec47
1843,1,0x4526296c58b28d39a7989568895ce4f566efc128
1844,18,0x45267cba531a4c0acbb8cd7390382898d045300c
1845,3,0x452a0e8f59bdbbf6e13693dafc7671b038feee64
1846,328,0x452dde67a0ed37afd751d52cdfb228e305100892
1847,1,0x4531002514475a617826c9a4c4bb394a23f1ab42
1848,4,0x45333ebc75870410eba68d017be51a3740667c48
1849,117,0x455b1b4d7aa5599be120af210e11c7d7ec8aadd2
1850,581,0x455d7eb74860d0937423b9184f9e8461aa354ebb
1851,2,0x45672f30866d950ac549db80f032af6c98e325ed
1852,9,0x456bc738b403f0a15f23f64cfbbe93e33e1d01ff
1853,10,0x4572b0638a3c7ce67b5360bbbdc44d60ad65582e
1854,1,0x457fa422dee2c4b58d632d2e02ecb1ae7c1166a5
1855,14,0x458186eea8a5176e49da86677d47c65e9ef729c8
1856,150,0x458f14497244e14f27aa4acfbce267246970049e
1857,58,0x4592b3961a90a24aac5ae267e8a0a79255092665
1858,17,0x45a7c43a70a766d1fddb34def88c00d333c71d18
1859,17,0x45acfd8386faec75b44ae9c1450fc57c248f17df
1860,5,0x45afab269fc3a7d179b0e47c523b609aae78a9ca
1861,16,0x45b0b30964e94e0aefd995cf50b8176876466b76
1862,2,0x45c1502e0a04df4efe9b71870c05170268793450
1863,1,0x45c3df44176e0652e677f393f8cfb962877652eb
1864,16,0x45c90da6dc0b7d6282824e684492f48cd50ca5da
1865,1,0x45e2c96fe4ad84f361d0e22c8dd5fe17154cffa9
1866,1,0x45e37f6c32df82e128565f24ef2ab9cd27d065ef
1867,4,0x45e9135f35b2d8a375985589230a40f675543b4e
1868,5,0x45fc61a99e47d2df0db946377f2a54c53c47faba
1869,8,0x46011a733db68fdbaae0d44fb44b27c53dc8d787
1870,1,0x4601d4698850c0dd53359f613fe47a0e5428665d
1871,3,0x4602239a5611f2d7f6e6a4f9f2d037d544db87f2
1872,31,0x46210b09cd0b5a80bfbcdd46e497e895ebf7e8a9
1873,30,0x46215e0ffe60e765457e337c5e2dbc25e1b45b5f
1874,4,0x4626eb76a7c2896645b0117614ec0555e6e3a180
1875,51,0x462a24696595297ccc6f7e6b40a653287b81b3f6
1876,1,0x462bef58a2d9672d7886c751ace77734063ad16c
1877,239,0x463181829eaa1b103b57c82895af6a6fc729f81a
1878,3,0x4637ad5c0fd928fdbb6468e8a15f9471b285e66c
1879,2,0x465d5ca6210cecfccad803d68e09f4035652dfd9
1880,31,0x466698583df3156b696311a7c5d5e1a9f5be9b36
1881,3,0x4674a9c00be63ff5754691eea3dd8f6c17f73dd2
1882,36,0x467c8460b5a37aa411e57e99410c06cfb0bfa939
1883,1,0x467c9186c4d8911631f1292c4ef61e8642f8d17c
1884,4,0x467cd1db8beaab9e5c55f4a18f5c32357acf7efb
1885,660,0x46860b4dfe30ce16e6c3100c1be4344cd5941959
1886,1,0x46891da2185aa8691b1cca637cd32a54a998d690
1887,180,0x468e17d14960d3bd796ebd2a27299df02ca9add8
1888,12,0x469778461ca18737e688f9e2b1528838dc804173
1889,3295,0x469adaf766fb35f1a3c2569fe8c57a50f4b39131
1890,1,0x469d76bbb16d8e8b11ac3163bb08e89b09335e9d
1891,1,0x46a252fcdebcefe4587a959a466aba99a7687b88
1892,27,0x46ac0c9c530dc960a4df75b20b594fba243e5b7c
1893,40,0x46af602431c18668630333bfdbd88477f52efb29
1894,45,0x46afa7bd5af586964698292f2cd38deddf84b33a
1895,6,0x46bf570d65289a81ee760c6f49ebeba54266183b
1896,8,0x46c6889c937f81d8e49144296ff9ee6449ea6567
1897,20,0x46d515d84f0faf5b56a29840237f6dbdef8c9791
1898,224,0x46e1111c7961cd9e97ef57dd081bf613c2b3b0eb
1899,17,0x46e1da689f16f0fb3d05ec19d2591ac5b35fcc5f
1900,282,0x46f07d1f96b34ef26fc6892d78092781e4157c87
1901,12,0x46fcca10fbd5289200d5e8afb30609396026de70
1902,10,0x4703cbe01198ff03d15f54fecd84758a8a460c2d
1903,1,0x4705bf5d249fec4e299718bf273da2be08ce5ff7
1904,4,0x47292ad82569e5032e69f8f129c79b19550feaad
1905,2,0x473047481598d9d293c79f7cfd8017874d835573
1906,16,0x4743bd40d13e4f1179fe0ef8367f8e9e3d13fd3d
1907,1,0x474f08a17fcd26376ce0660cae4697c0d8222efd
1908,61,0x4758fb4a18f857c70b539f9a74c7016cc9fe84cc
1909,56,0x4761bfe0c154748d13eace9693dea6451e917437
1910,42,0x477bf09ddb3049c1265f6e11fd33267c1d74d901
1911,3,0x477f1eee3cd57571f77b61b99d9526a37533c53d
1912,16,0x4783ee7e180b85d2a9bf3f0971ab234fd84f3150
1913,2,0x47859ce1ed589be203e119b81b0764e623ab4086
1914,10,0x4789a6697a38689d523378adb557232219879eb6
1915,15,0x478ea65b20fa154b1c1d22d2ec43b508323b9843
1916,18,0x4798023c996eb112d3aaabc880efed115c664423
1917,7,0x4799535fdd06224371f5c79525a33557a9f12520
1918,1,0x479ffe7b010812c398b8047c7be1166c5626359d
1919,1,0x47a941e004514fab42df72a0f7c97870bb150e58
1920,86,0x47bb55752db81389b684e8660ca9712470e3d843
1921,1,0x47e06b2298a5871cd70e166abeb221a62e51928c
1922,1,0x47ff49e729a36560c53125223cd4aa453c53e5c4
1923,6,0x481c99933016880988e468bfad340d4c98fcd36c
1924,26,0x482531449211832ebd831c1d404f747e5d1ded83
1925,6,0x48275d6fb5ffcb0664966c14ca02a561eddd5636
1926,338,0x482979f11f17c853f3a526a28d5d9381cd8aa635
1927,17,0x482d8a09b8bf2078b6d0ebc2e876138c62101739
1928,2,0x48374220aaada3e719715aaf395c0fe0bf7dc672
1929,35,0x485ba0b0fb75fc58eb7c5db1eb9d21b5c5708b91
1930,34,0x485f5df0654c8405d6124821e95f093adec1b16b
1931,1,0x4868ae6d0e91a99292651d65e8e5e7b91f1840be
1932,5,0x4870bbc8043af16a2ae94ccf9c962890d7dc44d1
1933,7,0x4872938093da950884c6bccf3af885bd79bf9563
1934,1,0x4873a51456d0b5363649824265f764ec0785acde
1935,2,0x487a305e32cb7c5a7564fdec6b7920057fe7de4a
1936,5,0x4886253d9ca6738a839614d34ef89c4b5154d480
1937,25,0x488cb36fcb66cb4fa4f8f22447214f63e70504dc
1938,1,0x489ab4b2036b61ccf250c2342ff4b225d064b880
1939,5,0x48a36d94948e3871b8b63f498c2f40a21a044a60
1940,3,0x48a7f638ba168cd1446f17899a4c398fb7feaf13
1941,2,0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b
1942,1,0x48b195dc8b00547059450bd5a7818afbcdee9f1a
1943,26,0x48b576c87e788a762d6f95a456f2a39113b46950
1944,200,0x48bd8b901811ae90b6e43efed61c9b9fd8444060
1945,1,0x48c35e7ec3f59972ef2abb72391ee6a33336864b
1946,2201,0x48e4dd3e356823070d9d1b7d162d072ae9efe0cb
1947,1,0x48f723950065dc30aa3eaed3c9b1239db0e4e818
1948,1,0x48fcd8ac75e6146bd6f1a0009b07bb58f4ee94fe
1949,6,0x4900174b4111660100b36f8b42c2a9faf5222181
1950,2357,0x4911e3049a846a2495c2474d45a4d578abdeaeab
1951,7,0x4918bc5204930b6620728cbc1f7577c54155c976
1952,6,0x491de330adf8a123201163b77f97d79e52774d0e
1953,95,0x491f6f4449d45fa21639df69da89bdb196b87f77
1954,9,0x49254fca4390481cb09a46bb67a838efe3bd95a0
1955,109,0x492a3bc1b2a8d18bdae41c2e882e659959d6a5cc
1956,1,0x492a3fe4d9d817a36d1b692b77c27bdf5005414a
1957,86,0x492a626a9a77d658e4160ebcc3b1cec4eef84519
1958,29,0x493375365ef997c73c72194057cee88afc547fe2
1959,67,0x493ee7c4734749c54000ec2711715ccdf78e4abb
1960,2,0x4951f8c1240f0bccf0370580d482fd14db4c0b55
1961,50,0x49570d1a0aa7c6508b2c27be9d0d920ccb512bbc
1962,3,0x495bfc04b10e5e02ebc408b6d0c621eb60e5ef7e
1963,1,0x498ea178c13f9a640a4ea36d7220a2085ac85dba
1964,32,0x499d9f3ab678605e092fcc29a05888303d2f62ec
1965,3,0x499ea1c5f16f5c1603b6c9436692c54696b509aa
1966,4,0x49aec75c58288c3139fc07a09f91df294231cbc7
1967,1585,0x49b076cc2ae3251629aa1077a9544eb7c4f79728
1968,136,0x49c7355dd2777c3e321abee504bbd47add2a1f03
1969,1,0x49d55eafb816ea50c451739af5d173f1234f43f1
1970,213,0x49d69b4c72a7f267cc04bd27012fc19f49b597c8
1971,5,0x49ddd52e0671ab44421d38a06a5864e030845d54
1972,2,0x4a04a725eaa382e172a501ff1e88730a1a7856c4
1973,2,0x4a0b8fb3dd39256298350889ab38be89123a4b21
1974,1,0x4a10e1290bcab87f0d4eb7d69d50c6655951167c
1975,3,0x4a2b7fabaa3f8d9420cd7ee12ac624a0df9cf993
1976,5,0x4a2bb3faa87d5b3ffac59030fa2cfa3857eeb2be
1977,1,0x4a33081bc88dfda3c626991a5ef4706210ee3198
1978,1,0x4a49807dd6ca03ecc84078b193ce3e72d77b864f
1979,134,0x4a5834aff46f9b1062903bb893bd5518934fd733
1980,1,0x4a622a6c4e71a3c4f18cbb1c6f582d612acaad96
1981,149,0x4a669f017c74b1f6890846fccca2f380356be107
1982,152,0x4a6b01c66a15a5f54f376bd8e9563952947db418
1983,1,0x4a78d9383573beea5085a8e3d83226282775d04d
