datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_protocol
2022-03-16T00:00:00+00:00,dYdX,4.497908181,4497908181,385553893.9,4497908181,63478527.48,0.0141129,17.15000055,1.470072137,17.15000055,1.470072137,981386872.4,3068528006,767132.0016,767132.0016
2022-03-15T00:00:00+00:00,dYdX,4.524372144,4524372144,386793619.4,4524372144,62682583.88,0.013854427,17.23750557,1.473653571,17.23750557,1.473653571,987825029.8,7170659371,1792664.843,1792664.843
2022-03-14T00:00:00+00:00,dYdX,4.385156399,4385156399,374424608.6,4385156399,58576482.09,0.0133579,17.65976336,1.507870959,17.65976336,1.507870959,987682214.3,5968697883,1492174.471,1492174.471
2022-03-13T00:00:00+00:00,dYdX,4.623992235,4623992235,396460114.5,4623992235,69997316.75,0.015137853,19.11336774,1.6387761,19.11336774,1.6387761,990562177,3382178839,845544.7098,845544.7098
2022-03-12T00:00:00+00:00,dYdX,4.592218886,4592218886,395584089.2,4592218886,63699834.33,0.013871254,19.01726029,1.638189681,19.01726029,1.638189681,990071745.7,1908911663,477227.9157,477227.9157
2022-03-11T00:00:00+00:00,dYdX,4.757634361,4757634361,406685820,4757634361,79777905.45,0.016768398,19.67910117,1.682182949,19.67910117,1.682182949,990071745.7,3625465451,906366.3627,906366.3627
2022-03-10T00:00:00+00:00,dYdX,5.064194612,5064194612,432904063.7,5064194612,88329429.77,0.01744195,21.17021006,1.809699403,21.17021006,1.809699403,982370308.3,2765680174,691420.0435,691420.0435
2022-03-09T00:00:00+00:00,dYdX,4.810138822,4810138822,409171530.7,4810138822,74966859.24,0.015585176,20.34022878,1.730229179,20.34022878,1.730229179,982370308.3,2025637496,506409.3741,506409.3741
2022-03-08T00:00:00+00:00,dYdX,4.796956052,4796956052,408259068.8,4796956052,79796565.61,0.016634834,20.58999675,1.752372298,20.58999675,1.752372298,978043155,2050341518,512585.3796,512585.3796
2022-03-07T00:00:00+00:00,dYdX,4.843712413,4843712413,413210772,4843712413,64470971.98,0.013310239,21.04489534,1.795312501,21.04489534,1.795312501,971934372.6,1695627086,423906.7715,423906.7715
2022-03-06T00:00:00+00:00,dYdX,5.147353452,5147353452,438881119.5,5147353452,61111742.19,0.011872459,22.3727742,1.90757994,22.3727742,1.90757994,973129736.9,937129243.7,234282.3109,234282.3109
2022-03-05T00:00:00+00:00,dYdX,5.008303223,5008303223,428197657,5008303223,116048676.2,0.023171256,21.71942179,1.856957358,21.71942179,1.856957358,973631399.3,828990611.8,207247.6529,207247.6529
2022-03-04T00:00:00+00:00,dYdX,5.573213427,5573213427,476858317.5,5573213427,149359328.8,0.026799499,24.04147848,2.057050054,24.04147848,2.057050054,977185543,1596788036,399197.0089,399197.0089
2022-03-03T00:00:00+00:00,dYdX,5.996871157,5996871157,511361726.7,5996871157,156361857.9,0.026073907,26.0276183,2.219412005,26.0276183,2.219412005,995775891.6,1313921455,328480.3637,328480.3637
2022-03-02T00:00:00+00:00,dYdX,5.75316292,5753162920,485018302.1,5753162920,117851129.1,0.020484581,25.0176903,2.109107258,25.0176903,2.109107258,992875721.4,1485199418,371299.8544,371299.8544
2022-03-01T00:00:00+00:00,dYdX,5.869302673,5869302673,494516920.9,5869302673,110384702.3,0.018807124,25.79377643,2.173249466,25.79377643,2.173249466,994105442.2,2210426895,552606.7237,552606.7237
2022-02-28T00:00:00+00:00,dYdX,5.08316859,5083168590,429700071,5083168590,91806936.34,0.018060966,22.71471401,1.920163388,22.71471401,1.920163388,989757120.2,2362060366,590515.0914,590515.0914
2022-02-27T00:00:00+00:00,dYdX,5.364801302,5364801302,452595017.7,5364801302,98448040.71,0.018350734,24.30476709,2.050442481,24.30476709,2.050442481,989757120.2,1810276821,452569.2053,452569.2053
2022-02-26T00:00:00+00:00,dYdX,5.631848158,5631848158,474485254.5,5631848158,136477533.2,0.02423317,25.47595137,2.146358163,25.47595137,2.146358163,991780585.8,1246761038,311690.2594,311690.2594
2022-02-25T00:00:00+00:00,dYdX,5.01692814,5016928140,416025449.3,5016928140,147097369.9,0.029320207,22.39678944,1.857238957,22.39678944,1.857238957,1016508064,2024970210,506242.5525,506242.5525
2022-02-24T00:00:00+00:00,dYdX,5.275874276,5275874276,436764715.3,5275874276,103495337.1,0.019616718,23.74343993,1.96560726,23.74343993,1.96560726,1013989415,3760866321,940216.5802,940216.5802
2022-02-23T00:00:00+00:00,dYdX,5.638254173,5638254173,458359678.8,5638254173,98582169.25,0.01748452,25.5253076,2.075069948,25.5253076,2.075069948,1017099771,1643253591,410813.3977,410813.3977
2022-02-22T00:00:00+00:00,dYdX,5.327079472,5327079472,428760845.6,5327079472,103877477.6,0.019499893,24.04351366,1.935191187,24.04351366,1.935191187,1021256566,2311617292,577904.3229,577904.3229
2022-02-21T00:00:00+00:00,dYdX,5.746161509,5746161509,462946638.8,5746161509,84651371.77,0.014731812,25.42840562,2.048671081,25.42840562,2.048671081,1018078292,2842590027,710647.5068,710647.5068
2022-02-20T00:00:00+00:00,dYdX,6.326825836,6326825836,506803599.1,6326825836,69670566.73,0.011011931,27.36332774,2.191910026,27.36332774,2.191910026,1008779769,1537359637,384339.9092,384339.9092
2022-02-19T00:00:00+00:00,dYdX,6.419376643,6419376643,516155208.3,6419376643,102290571.2,0.015934658,27.74369961,2.230754767,27.74369961,2.230754767,1005915468,1036302891,259075.7226,259075.7226
2022-02-18T00:00:00+00:00,dYdX,6.486349705,6486349705,522456234.4,6486349705,129615456.3,0.019982804,27.88867203,2.246349832,27.88867203,2.246349832,1005915468,2095836533,523959.1332,523959.1332
2022-02-17T00:00:00+00:00,dYdX,7.411296678,7411296678,596545513.8,7411296678,122258411.5,0.016496224,31.18085824,2.509790379,31.18085824,2.509790379,1002242964,2659668318,664917.0795,664917.0795
2022-02-16T00:00:00+00:00,dYdX,7.572018131,7572018131,608365804.4,7572018131,136863956.1,0.018074964,30.63888162,2.461648605,30.63888162,2.461648605,975343870,1712880042,428220.0105,428220.0105
2022-02-15T00:00:00+00:00,dYdX,7.411976427,7411976427,592219716.7,7411976427,139481048.1,0.018818334,30.07168694,2.402739148,30.07168694,2.402739148,988740568.8,15033596269,3758399.067,3758399.067
2022-02-14T00:00:00+00:00,dYdX,7.040280875,7040280875,563468061.3,7040280875,115053250.2,0.016342139,34.11861832,2.73067965,34.11861832,2.73067965,991515169.7,4987277716,1246819.429,1246819.429
2022-02-13T00:00:00+00:00,dYdX,6.972366898,6972366898,555503808,6972366898,122571162.9,0.017579563,34.75418806,2.768942613,34.75418806,2.768942613,990714097.5,3137786512,784446.6281,784446.6281
2022-02-12T00:00:00+00:00,dYdX,7.200580376,7200580376,575523945.5,7200580376,208714441.4,0.02898578,35.73571304,2.856264008,35.73571304,2.856264008,992840389.4,2360435493,590108.8734,590108.8734
2022-02-11T00:00:00+00:00,dYdX,7.702143719,7702143719,615807165,7702143719,220360835.2,0.028610325,38.08500674,3.044999014,38.08500674,3.044999014,991522133.7,3798217714,949554.4286,949554.4286
2022-02-10T00:00:00+00:00,dYdX,8.228198855,8228198855,655606934.1,8228198855,227830194.1,0.027688951,41.22037811,3.28435982,41.22037811,3.28435982,986799130.7,3229930328,807482.582,807482.582
2022-02-09T00:00:00+00:00,dYdX,7.601856625,7601856625,608177775.2,7601856625,228844533.7,0.030103769,37.1073671,2.968732124,37.1073671,2.968732124,987847754,2005526438,501381.6095,501381.6095
2022-02-08T00:00:00+00:00,dYdX,7.775076353,7775076353,625038380.6,7775076353,178810945,0.022997966,37.49691971,3.01437734,37.49691971,3.01437734,970665910.7,2760009385,690002.3463,690002.3463
2022-02-07T00:00:00+00:00,dYdX,7.318825021,7318825021,582865197.5,7318825021,188169281.3,0.025710313,34.67647684,2.761606059,34.67647684,2.761606059,970665910.7,1838487804,459621.9511,459621.9511
2022-02-06T00:00:00+00:00,dYdX,6.498465503,6498465503,518933027,6498465503,108834361.3,0.016747702,28.70109353,2.291917274,28.70109353,2.291917274,972149946.6,833561952,208390.488,208390.488
2022-02-05T00:00:00+00:00,dYdX,6.442867396,6442867396,509553402.9,6442867396,95965817.68,0.014894893,26.8395162,2.122683267,26.8395162,2.122683267,974790863.2,1094298613,273574.6533,273574.6533
2022-02-04T00:00:00+00:00,dYdX,6.058932067,6058932067,481450375.5,6058932067,79445754.58,0.013112171,23.61071081,1.876136828,23.61071081,1.876136828,974790863.2,1665488619,416372.1547,416372.1547
2022-02-03T00:00:00+00:00,dYdX,5.868224987,5868224987,465638420.9,5868224987,119934367.7,0.020437929,22.20431595,1.761892674,22.20431595,1.761892674,979126460.7,1113378564,278344.641,278344.641
2022-02-02T00:00:00+00:00,dYdX,5.962992164,5962992164,474071111.9,5962992164,67180598.18,0.011266256,22.06316376,1.754070488,22.06316376,1.754070488,979126460.7,1245353031,311338.2577,311338.2577
2022-02-01T00:00:00+00:00,dYdX,5.921642234,5921642234,468101090.9,5921642234,144578453.2,0.024415263,21.45370509,1.695898259,21.45370509,1.695898259,974845694.9,1116945800,279236.4499,279236.4499
2022-01-31T00:00:00+00:00,dYdX,5.778874218,5778874218,458795548.3,5778874218,122191118.7,0.02114445,20.48624931,1.626441351,20.48624931,1.626441351,969804274.3,1164321741,291080.4352,291080.4352
2022-01-30T00:00:00+00:00,dYdX,6.126605794,6126605794,482848619.6,6126605794,98904053.23,0.016143368,20.93800873,1.650161436,20.93800873,1.650161436,969926018.7,664234413.8,166058.6035,166058.6035
2022-01-29T00:00:00+00:00,dYdX,5.94331977,5943319770,470795962.7,5943319770,116551355.6,0.01961048,19.72283222,1.562330506,19.72283222,1.562330506,969926018.7,931642206.9,232910.5517,232910.5517
2022-01-28T00:00:00+00:00,dYdX,5.720014418,5720014418,447560743,5720014418,131825778.2,0.023046407,18.14370948,1.419648886,18.14370948,1.419648886,966247587.2,1324991341,331247.8351,331247.8351
2022-01-27T00:00:00+00:00,dYdX,5.825769759,5825769759,462079227.5,5825769759,182273312.8,0.031287421,17.75953578,1.40862288,17.75953578,1.40862288,955949428.1,1924037334,481009.3336,481009.3336
2022-01-26T00:00:00+00:00,dYdX,5.895035456,5895035456,451415025.3,5895035456,168079759.4,0.028512086,17.78947073,1.362236825,17.78947073,1.362236825,955949428.1,2244481567,561120.3919,561120.3919
2022-01-25T00:00:00+00:00,dYdX,5.948420216,5948420216,444556640.1,5948420216,191811394.4,0.032245771,17.86069947,1.334823744,17.86069947,1.334823744,963670129.4,1413917981,353479.4951,353479.4951
2022-01-24T00:00:00+00:00,dYdX,6.038096325,6038096325,447975811.9,6038096325,188019227.1,0.031138825,17.89849793,1.327917561,17.89849793,1.327917561,957700668.9,3314240150,828560.0375,828560.0375
2022-01-23T00:00:00+00:00,dYdX,6.457989144,6457989144,480884764.5,6457989144,453957450.5,0.070293932,19.12474552,1.424096346,19.12474552,1.424096346,956162967.9,1871262937,467815.7344,467815.7344
2022-01-22T00:00:00+00:00,dYdX,8.439566828,8439566828,627631797.9,8439566828,573735083.8,0.06798158,24.55390357,1.82601915,24.55390357,1.82601915,948730948.9,3811227744,952806.936,952806.936
2022-01-21T00:00:00+00:00,dYdX,7.5315146,7531514600,569910444.1,7531514600,320188598.1,0.042513175,22.00863174,1.66539531,22.00863174,1.66539531,948730948.9,4623228318,1155807.079,1155807.079
2022-01-20T00:00:00+00:00,dYdX,6.957488445,6957488445,518526150.7,6957488445,118639823.5,0.017052105,20.17760265,1.503791881,20.17760265,1.503791881,948424755.5,1593723265,398430.8162,398430.8162
2022-01-19T00:00:00+00:00,dYdX,7.019073743,7019073743,523602880,7019073743,102881981.1,0.014657487,19.41486,1.448293177,19.41486,1.448293177,955441562.1,1443520133,360880.0334,360880.0334
2022-01-18T00:00:00+00:00,dYdX,7.425143572,7425143572,549131277.5,7425143572,91599876.8,0.012336445,20.13482796,1.489084176,20.13482796,1.489084176,976713780.4,3830919575,957729.8937,957729.8937
2022-01-17T00:00:00+00:00,dYdX,7.622421076,7622421076,564477171.2,7622421076,86118658.62,0.011298072,20.73038619,1.535185427,20.73038619,1.535185427,980477596.3,1956711668,1467533.751,1467533.751
2022-01-16T00:00:00+00:00,dYdX,7.904487532,7904487532,587293856.7,7904487532,111035248.3,0.014047115,21.44923086,1.593651893,21.44923086,1.593651893,979986953,496147656.4,372110.7423,372110.7423
2022-01-15T00:00:00+00:00,dYdX,7.684897858,7684897858,568354023.1,7684897858,121985917.7,0.01587346,20.37918697,1.507188919,20.37918697,1.507188919,977915189,466828353.4,350121.2651,350121.2651
2022-01-14T00:00:00+00:00,dYdX,7.658856794,7658856794,569225601.7,7658856794,226993528.4,0.029638043,19.51894211,1.450697129,19.51894211,1.450697129,977915189,1013808209,760356.1567,760356.1567
2022-01-13T00:00:00+00:00,dYdX,7.769848907,7769848907,577913945.9,7769848907,182014558.1,0.023425753,19.64912902,1.461483463,19.64912902,1.461483463,987534678.2,1145116066,858837.0491,858837.0491
2022-01-12T00:00:00+00:00,dYdX,7.082668989,7082668989,525460918,7082668989,133756391.9,0.018885027,17.49021969,1.297593733,17.49021969,1.297593733,992492248.9,870636660.1,652977.4951,652977.4951
2022-01-11T00:00:00+00:00,dYdX,6.38071963,6380719630,471902283.5,6380719630,128186721.1,0.020089697,15.78327533,1.167292108,15.78327533,1.167292108,987727247.3,969292949.1,726969.7118,726969.7118
