datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol
2022-05-15T00:00:00+00:00,SushiSwap,1.32030014,330075035.1,252911394.3,330075035.1,157826613.4,0.478153743,11.00521704,8.432460778,1.834202841,1.40541013,2293889745,116416928.3,349250.7848,291042.3207,58208.46414
2022-05-14T00:00:00+00:00,SushiSwap,1.418404251,354601062.8,241987256.7,354601062.8,232872505.6,0.656716886,11.82837711,8.07193443,1.971396184,1.345322405,2310862608,229956460.4,689869.3811,574891.1509,114978.2302
2022-05-13T00:00:00+00:00,SushiSwap,1.156317881,289079470.3,232735761.7,289079470.3,253708979,0.877644402,9.82903569,7.913284556,1.638172615,1.318880759,2325822475,385083097.7,1155249.293,962707.7443,192541.5489
2022-05-12T00:00:00+00:00,SushiSwap,1.342371585,335592896.4,251818390.6,335592896.4,447179060.3,1.332504547,11.96868644,8.980927162,1.994781074,1.496821194,2536459355,630810963.9,1892432.892,1577027.41,315405.482
2022-05-11T00:00:00+00:00,SushiSwap,1.788877474,447219368.6,343969415.3,447219368.6,353872106.7,0.791271871,17.61201889,13.54591564,2.935336481,2.257652606,2527152645,532955226,1598865.678,1332388.065,266477.613
2022-05-10T00:00:00+00:00,SushiSwap,1.779893707,444973426.8,348771622.1,444973426.8,255452588.7,0.574085043,19.41793742,15.21984264,3.236322904,2.536640439,2822448871,246255073.2,738765.2196,615637.683,123127.5366
2022-05-09T00:00:00+00:00,SushiSwap,2.107629702,526907425.6,405996944,526907425.6,106394977.4,0.201923473,23.69389927,18.25681368,3.948983212,3.04280228,2967962956,310078761.4,930236.2841,775196.9034,155039.3807
2022-05-08T00:00:00+00:00,SushiSwap,2.145950796,536487699,414737740.6,536487699,92288637.85,0.172023772,25.10106514,19.40465563,4.183510857,3.234109271,3013258367,103920213,311760.6391,259800.5326,51960.10652
2022-05-07T00:00:00+00:00,SushiSwap,2.253238773,563309693.2,433928500.5,563309693.2,137507844.6,0.244107009,26.02883495,20.05052186,4.338139158,3.341753644,3054132803,70996578.29,212989.7349,177491.4457,35498.28914
2022-05-06T00:00:00+00:00,SushiSwap,2.277429915,569357478.8,438884450,569357478.8,181796047.6,0.319300359,24.80794451,19.12299651,4.134657418,3.187166085,3226713645,122085210,366255.63,305213.025,61042.605
2022-05-05T00:00:00+00:00,SushiSwap,2.620036581,655009145.1,502313648.3,655009145.1,152448029.9,0.232741834,28.18301286,21.61299901,4.697168809,3.602166502,3112130990,123087948.2,369263.8447,307719.8706,61543.97411
2022-05-04T00:00:00+00:00,SushiSwap,2.325260329,581315082.3,448602470.6,581315082.3,119750471.4,0.205999251,24.61646616,18.9965956,4.10274436,3.166099267,3137662971,144449760,433349.2801,361124.4001,72224.88001
2022-05-03T00:00:00+00:00,SushiSwap,2.360846331,590211582.6,455650792.1,590211582.6,125506832.9,0.212647187,24.77391552,19.1257755,4.12898592,3.187629251,3144928945,87511136.22,262533.4087,218777.8406,43755.56811
2022-05-02T00:00:00+00:00,SushiSwap,2.393019999,598254999.9,462166758.4,598254999.9,162423263.8,0.271495038,24.29220715,18.7663298,4.048701191,3.127721634,3119621348,105141967,315425.9011,262854.9175,52570.98351
2022-05-01T00:00:00+00:00,SushiSwap,2.333325417,583331354.2,447664212.2,583331354.2,182592226.8,0.313016308,23.13511549,17.75451152,3.855852582,2.959085254,3154764249,111415245.5,334245.7364,278538.1137,55707.62274
2022-04-30T00:00:00+00:00,SushiSwap,2.696228464,674057115.9,521686883.7,674057115.9,163078180.7,0.241935256,26.28422197,20.34268837,4.380703662,3.390448061,3154764249,144951307.9,434853.9236,362378.2697,72475.65394
2022-04-29T00:00:00+00:00,SushiSwap,2.977858069,744464517.2,573397246.8,744464517.2,138761782.3,0.186391398,28.94379975,22.29292962,4.823966625,3.71548827,3308151288,121876551,365629.6531,304691.3776,60938.27552
2022-04-28T00:00:00+00:00,SushiSwap,3.001468195,750367048.6,578113058.1,750367048.6,148051076.5,0.197304875,28.55248988,21.99799054,4.758748313,3.666331757,3308151288,119089489,357268.4671,297723.7226,59544.74452
2022-04-27T00:00:00+00:00,SushiSwap,2.903029482,725757370.6,559831806.8,725757370.6,168178364.5,0.231728083,27.08151366,20.89002928,4.51358561,3.481671547,3279763354,109712911.6,329138.7347,274282.2789,54856.45579
2022-04-26T00:00:00+00:00,SushiSwap,3.282595447,820648861.8,633858978.1,820648861.8,169939901.1,0.207079921,30.41923813,23.49544134,5.069873021,3.91590689,3390219703,114452245.6,343356.7367,286130.6139,57226.12278
2022-04-25T00:00:00+00:00,SushiSwap,3.360774769,840193692.4,650637660.5,840193692.4,156057736.5,0.185740191,31.06848312,24.05912513,5.17808052,4.009854188,3401187166,130846399.8,392539.1994,327115.9995,65423.1999
2022-04-24T00:00:00+00:00,SushiSwap,3.4196629,854915724.9,660420837.5,854915724.9,147122927.9,0.172090562,31.22263709,24.11943018,5.203772848,4.019905029,3401187166,59269617.16,177808.8515,148174.0429,29634.80858
2022-04-23T00:00:00+00:00,SushiSwap,3.531682313,882920578.4,682323937.6,882920578.4,376507619.5,0.426434301,31.52892953,24.36566082,5.254821588,4.06094347,3737224696,61400013.6,184200.0408,153500.034,30700.0068
2022-04-22T00:00:00+00:00,SushiSwap,3.443651634,860912908.6,662662816.5,860912908.6,367925340.7,0.427366505,30.33489336,23.34940697,5.055815559,3.891567829,3737224696,109368669.9,328106.0096,273421.6747,54684.33493
2022-04-21T00:00:00+00:00,SushiSwap,3.518323652,879580913,679502079.1,879580913,294774190.7,0.335130272,30.89465423,23.86702744,5.149109039,3.977837906,3737224696,155558760.3,466676.2809,388896.9007,77779.38015
2022-04-20T00:00:00+00:00,SushiSwap,3.362499715,840624928.8,647172119.6,840624928.8,131630036.5,0.15658593,29.68470071,22.8533678,4.947450118,3.808894633,3737224696,169759506.3,509278.5189,424398.7658,84879.75315
2022-04-19T00:00:00+00:00,SushiSwap,3.291954924,822988731.1,634005079.9,822988731.1,177188399.9,0.215298695,29.47970522,22.71025368,4.913284203,3.785042281,3737224696,153565734.2,460697.2027,383914.3356,76782.86711
2022-04-18T00:00:00+00:00,SushiSwap,3.190887507,797721876.8,614615981.4,797721876.8,121321928.9,0.152085498,28.86511375,22.23953076,4.810852292,3.70658846,3737224696,113839052.9,341517.1586,284597.6322,56919.52643
2022-04-17T00:00:00+00:00,SushiSwap,3.340262747,835065686.6,643847901.9,835065686.6,63013104.98,0.07545886,29.66019823,22.8684482,4.943366372,3.811408034,3737224696,69344828.05,208034.4842,173362.0701,34672.41403
2022-04-16T00:00:00+00:00,SushiSwap,3.294153042,823538260.5,635064287,823538260.5,96400009.91,0.117055897,28.30417651,21.8265168,4.717362752,3.637752799,3737224696,54701293.12,164103.8794,136753.2328,27350.64656
2022-04-15T00:00:00+00:00,SushiSwap,3.220634937,805158734.3,622302056.1,805158734.3,146040528.2,0.18138104,27.18579627,21.01172874,4.530966045,3.50195479,3737224696,86731894.07,260195.6822,216829.7352,43365.94704
2022-04-14T00:00:00+00:00,SushiSwap,3.33842448,834606120.1,643018619.7,834606120.1,91251736.58,0.109335092,27.94217265,21.5279242,4.657028774,3.587987366,3737224696,114080740.9,342242.2226,285201.8522,57040.37044
2022-04-13T00:00:00+00:00,SushiSwap,3.223472485,805868121.2,621450861.6,805868121.2,105910029.3,0.131423525,27.02846962,20.84319418,4.504744937,3.473865697,3737224696,133461181.1,400383.5434,333652.9528,66730.59056
2022-04-12T00:00:00+00:00,SushiSwap,3.102373075,775593268.8,600994443.8,775593268.8,144656176.5,0.186510356,26.32775653,20.40094471,4.387959421,3.400157451,3737224696,152111879.5,456335.6384,380279.6986,76055.93973
2022-04-11T00:00:00+00:00,SushiSwap,3.409177787,852294446.7,660390311.1,852294446.7,76689104.13,0.089979589,29.4272893,22.80138843,4.904548217,3.800231405,3737224696,181286975.1,543860.9254,453217.4379,90643.48757
2022-04-10T00:00:00+00:00,SushiSwap,3.567524235,891881058.7,686515971.1,891881058.7,83364422.99,0.093470337,31.26346507,24.06472015,5.210577512,4.010786691,3737224696,112159658.7,336478.9761,280399.1468,56079.82936
2022-04-09T00:00:00+00:00,SushiSwap,3.379148342,844787085.5,649260200.4,844787085.5,130976517.4,0.155040861,29.60325941,22.75155299,4.933876569,3.791925498,3737224696,131176045.7,393528.1372,327940.1143,65588.02286
2022-04-08T00:00:00+00:00,SushiSwap,3.642796638,910699159.4,703474060.5,910699159.4,116481284.6,0.127903143,31.78322192,24.55110664,5.297203653,4.091851107,3737224696,163147200.2,489441.6006,407868.0005,81573.60011
2022-04-07T00:00:00+00:00,SushiSwap,3.560349429,890087357.2,689509855.8,890087357.2,243088540.2,0.273106385,31.28142714,24.23228703,5.213571191,4.038714505,3737224696,149554083.6,448662.2508,373885.209,74777.0418
2022-04-06T00:00:00+00:00,SushiSwap,4.098184939,1024546235,795711396.2,1024546235,142339621.9,0.138929428,35.82134772,27.8205645,5.97022462,4.63676075,3737224696,293322607.8,879967.8233,733306.5195,146661.3039
2022-04-05T00:00:00+00:00,SushiSwap,4.308541364,1077135341,824466389.7,1077135341,201274642.3,0.186861051,38.81029424,29.70637204,6.468382373,4.951062006,3737224696,171458267.7,514374.8032,428645.6694,85729.13387
2022-04-04T00:00:00+00:00,SushiSwap,4.443703028,1110925757,853807496.1,1110925757,194833456.7,0.175379368,40.7105239,31.2882749,6.785087317,5.214712483,3737224696,186550957.9,559652.8737,466377.3947,93275.47894
2022-04-03T00:00:00+00:00,SushiSwap,4.347309076,1086827269,840998698.5,1086827269,318878855,0.293403436,39.85547505,30.84059777,6.642579175,5.140099628,3737224696,179955265,539865.7949,449888.1624,89977.63248
2022-04-02T00:00:00+00:00,SushiSwap,4.500932829,1125233207,866964993.2,1125233207,385845082.9,0.342902325,41.36293693,31.86914331,6.893822821,5.311523885,3737224696,224001707.9,672005.1237,560004.2698,112000.854
2022-04-01T00:00:00+00:00,SushiSwap,4.394855207,1098713802,841744265.6,1098713802,628175466.9,0.571737122,40.68773578,31.17160102,6.781289296,5.195266837,3737224696,204794674.9,614384.0246,511986.6871,102397.3374
2022-03-31T00:00:00+00:00,SushiSwap,4.455364559,1113841140,862691718,1113841140,393124909.3,0.352945223,41.36009052,32.03419794,6.89334842,5.339032991,3737224696,184596114.2,553788.3426,461490.2855,92298.05709
2022-03-30T00:00:00+00:00,SushiSwap,4.211865972,1052966493,805815420.4,1052966493,396440037.8,0.376498246,39.25668383,30.04240058,6.542780638,5.007066764,3737224696,157878374.7,473635.124,394695.9367,78939.18734
2022-03-29T00:00:00+00:00,SushiSwap,3.829453217,957363304.2,741470785,957363304.2,376796731.8,0.393577579,35.56948743,27.54830444,5.928247905,4.591384074,3737224696,216869150.6,650607.4517,542172.8764,108434.5753
2022-03-28T00:00:00+00:00,SushiSwap,3.983673692,995918422.9,766290034.7,995918422.9,225951367.8,0.226877385,37.7356673,29.03497429,6.289277883,4.839162382,3737224696,207202376.9,621607.1308,518005.9423,103601.1885
2022-03-27T00:00:00+00:00,SushiSwap,3.629641877,907410469.3,701313987.9,907410469.3,105394067,0.116148172,34.65111919,26.7809502,5.775186532,4.463491699,3737224696,140111599,420334.7971,350278.9976,70055.79952
2022-03-26T00:00:00+00:00,SushiSwap,3.614077575,903519393.8,697557049.8,903519393.8,220713668.2,0.244282159,32.54162439,25.1235775,5.423604066,4.187262916,3737224696,125548432.8,376645.2983,313871.0819,62774.21639
2022-03-25T00:00:00+00:00,SushiSwap,3.65551857,913879642.4,706384477.4,913879642.4,154506320.7,0.169066378,32.75548724,25.31839715,5.459247874,4.219732859,3737224696,188259839.4,564779.5183,470649.5986,94129.91972
2022-03-24T00:00:00+00:00,SushiSwap,3.669290022,917322505.4,705639844.8,917322505.4,182451588.1,0.198895794,32.54214481,25.03267267,5.423690802,4.172112112,3781881069,164963097.1,494889.2912,412407.7426,82481.54853
2022-03-23T00:00:00+00:00,SushiSwap,3.446994882,861748720.4,664364657.1,861748720.4,151922238.8,0.176295288,30.27848112,23.34317679,5.04641352,3.890529465,3646327984,125400712.6,376202.1378,313501.7815,62700.35629
2022-03-22T00:00:00+00:00,SushiSwap,3.304950873,826237718.2,634890357.3,826237718.2,129339830.8,0.1565407,28.77444894,22.11061026,4.79574149,3.68510171,3594472525,124663557.2,373990.6716,311658.893,62331.7786
2022-03-21T00:00:00+00:00,SushiSwap,3.230775199,807693799.8,623290929.3,807693799.8,149582160.6,0.185196619,28.20127156,21.76269864,4.700211927,3.62711644,3594472525,129761687.7,389285.0631,324404.2192,64880.84385
2022-03-20T00:00:00+00:00,SushiSwap,3.34704014,836760035.1,643947236.6,836760035.1,125747211.5,0.150278701,29.02788407,22.33905176,4.837980679,3.723175293,3660221140,101588661.2,304765.9837,253971.6531,50794.33062
2022-03-19T00:00:00+00:00,SushiSwap,3.309189945,827297486.3,637812254.8,827297486.3,132773777.9,0.160490972,28.18209911,21.72723654,4.697016518,3.62120609,3586741311,105845243.4,317535.7301,264613.1085,52922.62169
2022-03-18T00:00:00+00:00,SushiSwap,3.167137268,791784317.1,610277049.6,791784317.1,131715797.7,0.166353128,26.64465353,20.53667923,4.440775588,3.422779872,3571088221,201866570,605599.7099,504666.4249,100933.285
2022-03-17T00:00:00+00:00,SushiSwap,3.113056816,778264203.9,600208758,778264203.9,136986754.9,0.176015747,26.28047083,20.26788419,4.380078472,3.377980699,3571088221,229284041.3,687852.1239,573210.1033,114642.0207
2022-03-16T00:00:00+00:00,SushiSwap,2.922386641,730596660.3,564054225.3,730596660.3,88406334.31,0.121005664,24.95287377,19.26476625,4.158812295,3.210794375,3421424997,143181572.1,429544.7164,357953.9303,71590.78607
2022-03-15T00:00:00+00:00,SushiSwap,2.883165325,720791331.2,556066810.9,720791331.2,97279148.4,0.134961596,24.77681287,19.11449642,4.129468812,3.185749403,5792640518,129564380.3,388693.1408,323910.9506,64782.19013
2022-03-14T00:00:00+00:00,SushiSwap,2.794930517,698732629.2,538170303.4,698732629.2,60265481.09,0.086249702,23.90221697,18.40970755,3.983702829,3.068284592,5792640518,104989704.4,314969.1132,262474.261,52494.8522
2022-03-13T00:00:00+00:00,SushiSwap,2.913960024,728490006,562871080,728490006,58444695.07,0.080227175,24.25757467,18.74272418,4.042929111,3.123787364,5792640518,72925174.77,218775.5243,182312.9369,36462.58738
2022-03-12T00:00:00+00:00,SushiSwap,2.897229496,724307374,560735779.9,724307374,92018785.04,0.127043833,23.35475618,18.08051097,3.892459363,3.013418494,5792640518,67787783.36,203363.3501,169469.4584,33893.89168
2022-03-11T00:00:00+00:00,SushiSwap,2.98324014,745810034.9,575449467.2,745810034.9,123864471.4,0.166080457,23.49791211,18.13043586,3.916318685,3.02173931,5792640518,107426816.9,322280.4507,268567.0422,53713.40844
2022-03-10T00:00:00+00:00,SushiSwap,3.17835443,794588607.5,601817777.9,794588607.5,144003547.3,0.18123032,24.57240188,18.61102482,4.095400313,3.10183747,5792640518,113698646.4,341095.9393,284246.6161,56849.32321
2022-03-09T00:00:00+00:00,SushiSwap,2.885253535,721313383.6,556721784.1,721313383.6,149856945.6,0.20775567,21.97451436,16.96029925,3.662419061,2.826716542,5792640518,150964133.7,452892.4011,377410.3342,75482.06685
2022-03-08T00:00:00+00:00,SushiSwap,2.88690055,721725137.4,556726686,721725137.4,127718044.2,0.176962167,21.99019453,16.96286784,3.665032422,2.827144641,5792640518,129297524.6,387892.5737,323243.8114,64648.76229
2022-03-07T00:00:00+00:00,SushiSwap,2.906741341,726685335.1,562469014.1,726685335.1,104503770.2,0.143808833,21.94037937,16.98229337,3.656729895,2.830382229,5792640518,174587595.3,523762.786,436468.9883,87293.79767
2022-03-06T00:00:00+00:00,SushiSwap,3.105241717,776310429.1,597901626.7,776310429.1,78180871.37,0.100708259,23.14500059,17.82590183,3.857500098,2.970983639,5792640518,149330060.9,447990.1828,373325.1524,74665.03047
2022-03-05T00:00:00+00:00,SushiSwap,3.035153662,758788415.6,589916680.5,758788415.6,103915216.3,0.13694887,22.49258862,17.48676303,3.748764769,2.914460505,5792640518,92397313.05,277191.9392,230993.2826,46198.65653
2022-03-04T00:00:00+00:00,SushiSwap,3.307707584,826926895.9,640517102.9,826926895.9,104420567.2,0.126275452,23.96147279,18.55996366,3.993578799,3.093327276,5792640518,183288167.7,549864.5031,458220.4193,91644.08385
2022-03-03T00:00:00+00:00,SushiSwap,3.406565516,851641379,656383536,851641379,170098455,0.199730144,24.61056548,18.96804265,4.101760914,3.161340441,5792640518,168861753.6,506585.2609,422154.3841,84430.87681
2022-03-02T00:00:00+00:00,SushiSwap,3.473287016,868321754,668733652.4,868321754,162103412,0.186685881,24.76236727,19.0706132,4.127061211,3.178435534,5792640518,189971687.5,569915.0625,474929.2187,94985.84374
2022-03-01T00:00:00+00:00,SushiSwap,3.492461114,873115278.6,663641833.2,873115278.6,135141920.6,0.154781303,24.49347428,18.61712259,4.082245714,3.102853765,5792640518,192356280.8,577068.8423,480890.702,96178.14039
2022-02-28T00:00:00+00:00,SushiSwap,3.127561188,781890297,603707360.6,781890297,162706812.1,0.20809417,21.7773569,16.81457194,3.629559483,2.802428657,5792640518,166296447.6,498889.3427,415741.1189,83148.22379
2022-02-27T00:00:00+00:00,SushiSwap,3.238814737,809703684.3,622536004.3,809703684.3,97541887.69,0.120466153,22.12438715,17.01020736,3.687397858,2.835034561,5792640518,173623383.9,520870.1516,434058.4597,86811.69194
2022-02-26T00:00:00+00:00,SushiSwap,3.290844993,822711248.3,633324582,822711248.3,129418305.8,0.157307082,21.46364878,16.522755,3.577274797,2.7537925,5792640518,127974521.9,383923.5658,319936.3048,63987.26096
2022-02-25T00:00:00+00:00,SushiSwap,3.137468951,784367237.8,605712969,784367237.8,225665509.5,0.287703895,19.46569586,15.03202054,3.244282643,2.505336757,5792640518,172394246.6,517182.7398,430985.6165,86197.1233
2022-02-24T00:00:00+00:00,SushiSwap,3.293256853,823314213.2,637392374.6,823314213.2,94932169.72,0.115304908,20.00192505,15.48506548,3.333654175,2.580844247,3985452986,408153761.8,1224461.285,1020384.404,204076.8809
2022-02-23T00:00:00+00:00,SushiSwap,3.397577977,849394494.3,653064137.9,849394494.3,120019712.1,0.141300318,20.21118379,15.53953953,3.368530632,2.589923254,5442386768,148481744.6,445445.2337,371204.3614,74240.87228
2022-02-22T00:00:00+00:00,SushiSwap,3.299729926,824932481.4,640180845.5,824932481.4,147569209,0.178886409,19.33456123,15.00439858,3.222426871,2.500733097,5543185404,237300386,711901.1581,593250.965,118650.193
2022-02-21T00:00:00+00:00,SushiSwap,3.638290902,909572725.6,707213580.8,909572725.6,101169408.6,0.111227399,20.16898002,15.68184289,3.361496671,2.613640482,4167310136,211167668,633503.0039,527919.1699,105583.834
2022-02-20T00:00:00+00:00,SushiSwap,3.868720783,967180195.7,744343421.2,967180195.7,74084872.26,0.076598831,19.89480957,15.31107718,3.315801595,2.551846196,4304642036,168464415,505393.2451,421161.0376,84232.20752
2022-02-19T00:00:00+00:00,SushiSwap,3.900083968,975020992.1,753283442.7,975020992.1,101231106.8,0.103824541,19.58731039,15.13279891,3.264551731,2.522133151,4338799142,112101849.1,336305.5473,280254.6227,56050.92455
2022-02-18T00:00:00+00:00,SushiSwap,3.937552361,984388090.4,762973863.2,984388090.4,118367810.9,0.120245066,19.36994502,15.01314566,3.22832417,2.502190943,4444464441,161312856.9,483938.5707,403282.1422,80656.42845
2022-02-17T00:00:00+00:00,SushiSwap,4.311127487,1077781872,833865132.4,1077781872,110307239,0.102346534,20.70881102,16.0221246,3.451468504,2.670354101,4822303827,191505164.9,574515.4946,478762.9122,95752.58244
2022-02-16T00:00:00+00:00,SushiSwap,4.421552679,1105388170,847803280.3,1105388170,96758548.94,0.087533548,20.26251047,15.54080577,3.377085078,2.590134294,4821946965,167168843.3,501506.53,417922.1083,83584.42167
2022-02-15T00:00:00+00:00,SushiSwap,4.070751744,1017687936,785727279.3,1017687936,93131606.87,0.091512932,18.39157475,14.19960037,3.065262458,2.366600061,4557515764,184428783,553286.3489,461071.9574,92214.39148
2022-02-14T00:00:00+00:00,SushiSwap,4.05255949,1013139872,780669532.6,1013139872,74241945.55,0.073279068,18.19174477,14.01755204,3.031957462,2.336258674,4510806997,172426511.4,517279.5342,431066.2785,86213.2557
2022-02-13T00:00:00+00:00,SushiSwap,4.150458422,1037614606,797840329.7,1037614606,103676673,0.099918286,18.38384603,14.13566626,3.063974338,2.355944377,4534351288,111299491.7,333898.4752,278248.7293,55649.74586
2022-02-12T00:00:00+00:00,SushiSwap,4.0894949,1022373725,788318763,1022373725,149053416.4,0.145791517,17.73405895,13.67414975,2.955676492,2.279024958,4540815901,153616510,460849.5299,384041.2749,76808.25498
2022-02-11T00:00:00+00:00,SushiSwap,4.422600643,1105650161,854939339.1,1105650161,176353340,0.159501935,18.79947587,14.53661569,3.133245978,2.422769282,4809754761,240622135,721866.4049,601555.3374,120311.0675
2022-02-10T00:00:00+00:00,SushiSwap,4.761174019,1190293505,919098196.9,1190293505,136472651.8,0.114654622,19.94180528,15.39828387,3.323634213,2.566380645,4948550525,239701131.5,719103.3944,599252.8286,119850.5657
2022-02-09T00:00:00+00:00,SushiSwap,4.663134616,1165783654,898934736.1,1165783654,233716882.1,0.200480493,18.85064241,14.53571356,3.141773735,2.422618926,4727723854,191133219.7,573399.659,477833.0492,95566.60983
2022-02-08T00:00:00+00:00,SushiSwap,4.949921307,1237480327,949248921.9,1237480327,222039150.3,0.179428428,19.94332523,15.29816642,3.323887539,2.549694403,4727723854,208870773.3,626612.32,522176.9334,104435.3867
2022-02-07T00:00:00+00:00,SushiSwap,4.798662491,1199665623,922147797,1199665623,141884864.6,0.118270343,18.97647865,14.58666286,3.162746442,2.431110477,4686376695,196654673.3,589964.0199,491636.6833,98327.33665
2022-02-06T00:00:00+00:00,SushiSwap,4.701079621,1175269905,908472790,1175269905,236704336.8,0.201404236,17.84023402,13.79033625,2.973372336,2.298389374,4655648177,150168915.3,450506.7458,375422.2882,75084.45764
2022-02-05T00:00:00+00:00,SushiSwap,4.440684711,1110171178,844614098.1,1110171178,152009607.8,0.136924477,16.29170527,12.3946687,2.715284212,2.065778117,4376113469,180357333.2,541071.9997,450893.3331,90178.66662
2022-02-04T00:00:00+00:00,SushiSwap,4.05428742,1013571855,780250815.3,1013571855,97677841.43,0.096369923,14.22119156,10.94751818,2.370198593,1.824586363,4376113469,245974407.4,737923.2221,614936.0184,122987.2037
2022-02-03T00:00:00+00:00,SushiSwap,4.084882741,1021220685,789532007.7,1021220685,146137565.4,0.143100867,14.15198519,10.94126416,2.358664198,1.823544026,4500368756,182261478.2,546784.4346,455653.6955,91130.7391
2022-02-02T00:00:00+00:00,SushiSwap,4.350510791,1087627698,840731929.7,1087627698,148148803.9,0.136212791,14.78868102,11.43159222,2.464780169,1.90526537,4500368756,224150815,672452.4449,560377.0374,112075.4075
2022-02-01T00:00:00+00:00,SushiSwap,4.22904592,1057261480,814451875.8,1057261480,145107137.4,0.137248108,14.28559718,11.00478136,2.380932864,1.834130226,5306714996,199258432,597775.296,498146.08,99629.216
2022-01-31T00:00:00+00:00,SushiSwap,4.098194893,1024548723,791519156.9,1024548723,119693642.6,0.11682572,13.6410224,10.53842565,2.273503733,1.756404276,5172619872,247250011.7,741750.035,618125.0292,123625.0058
2022-01-30T00:00:00+00:00,SushiSwap,4.186229758,1046557440,802589443.6,1046557440,135753621,0.129714448,13.76922847,10.55941795,2.294871411,1.759902992,5245318263,288605697.1,865817.0913,721514.2427,144302.8485
2022-01-29T00:00:00+00:00,SushiSwap,4.17266613,1043166532,804870667.8,1043166532,172647271.4,0.165503077,13.65766126,10.53777187,2.276276876,1.756295311,5175878030,236005421.2,708016.2635,590013.5529,118002.7106
2022-01-28T00:00:00+00:00,SushiSwap,4.070248299,1017562075,779590339.4,1017562075,234224454.7,0.230181981,13.17408259,10.09313119,2.195680432,1.682188532,5155274174,284176395.6,852529.1868,710440.989,142088.1978
2022-01-27T00:00:00+00:00,SushiSwap,4.266427674,1066606918,829730189.8,1066606918,300852931.7,0.282065423,13.67298753,10.63643067,2.278831255,1.772738445,4759118567,467937620.6,1403812.862,1169844.051,233968.8103
2022-01-26T00:00:00+00:00,SushiSwap,4.578454882,1144613721,880974944.8,1144613721,188147810.1,0.164376686,14.74843548,11.35142966,2.458072581,1.891904943,4804868690,461653468.8,1384960.406,1154133.672,230826.7344
2022-01-25T00:00:00+00:00,SushiSwap,4.407358263,1101839566,855757869.8,1101839566,297719835.7,0.270202528,14.44639049,11.21997497,2.407731748,1.869995829,4740754770,319648776.1,958946.3284,799121.9403,159824.3881
2022-01-24T00:00:00+00:00,SushiSwap,4.665020853,1166255213,897506903.7,1166255213,239703399.2,0.205532543,15.34702409,11.81050247,2.557837349,1.968417078,4587026425,554952070.4,1664856.211,1387380.176,277476.0352
2022-01-23T00:00:00+00:00,SushiSwap,4.388463757,1097115939,848896423.3,1097115939,393971732.9,0.359097629,14.6405613,11.32817388,2.440093551,1.88802898,4603456947,257236038.3,771708.1148,643090.0957,128618.0191
2022-01-22T00:00:00+00:00,SushiSwap,4.912434219,1228108555,953369650.3,1228108555,349505616.8,0.284588537,16.10865198,12.50500197,2.68477533,2.084166996,5097881667,650304452.2,1950913.357,1625761.131,325152.2261
