datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol
2022-05-25T00:00:00+00:00,Curve,1.254713984,4144358307,491396677,4144358307,102515457.5,0.024736147,50.23821363,5.956746355,25.2137588,2.989596066,9006129987,103912664.9,93266.05378,45999.92774,47266.12604
2022-05-24T00:00:00+00:00,Curve,1.299173781,4291210363,510260621.8,4291210363,169217079.8,0.039433415,52.28917902,6.217618514,26.24601046,3.120869051,9066636150,182630348.8,144792.2279,72208.10451,72584.12342
2022-05-23T00:00:00+00:00,Curve,1.279428427,4225990858,501842233.1,4225990858,108865048.8,0.025760834,51.91709779,6.165226846,26.06171388,3.094864406,9066636150,163806851.2,76003.49055,37095.33252,38908.15804
2022-05-22T00:00:00+00:00,Curve,1.21699538,4019772613,477401317.9,4019772613,152910414.4,0.038039568,49.3007397,5.855116788,24.74792689,2.939144587,8934157094,102038406.2,68640.13309,34132.02788,34508.10521
2022-05-21T00:00:00+00:00,Curve,1.135486329,3750545748,447615880.4,3750545748,180930671.5,0.048241158,45.54441424,5.435583099,22.86183313,2.728488133,8821019209,431969296.6,176986.0183,88361.50166,88624.51664
2022-05-20T00:00:00+00:00,Curve,1.070973326,3537457345,419655751.8,3537457345,324505549.7,0.091734124,42.85829016,5.084366036,21.5139821,2.552247405,8821019209,556806835.1,147184.4931,73355.53835,73828.95472
2022-05-19T00:00:00+00:00,Curve,1.226087447,4049803986,481084537.2,4049803986,129979014.9,0.032095137,49.2442676,5.849827737,24.71946067,2.936475527,8866190047,290087562.8,194562.1789,96982.80453,97579.37441
2022-05-18T00:00:00+00:00,Curve,1.393325888,4602197626,547037787.2,4602197626,134441452.1,0.029212447,56.41247966,6.705439566,28.31920709,3.366147576,8866190047,266328973.8,122231.5978,61009.14983,61222.44796
2022-05-17T00:00:00+00:00,Curve,1.363847189,4504828587,537183459,4504828587,108604754.2,0.024108521,55.04002439,6.563310926,27.63059078,3.294841534,8928101311,299438678.5,95790.82098,46714.49903,49076.32195
2022-05-16T00:00:00+00:00,Curve,1.504918097,4970790071,586649514.5,4970790071,102536956.3,0.020627899,60.85650618,7.182246542,30.54649599,3.605078223,8928101311,248387958.5,134293.0944,63685.45132,70607.64313
2022-05-15T00:00:00+00:00,Curve,1.421858921,4696443097,553657466.7,4696443097,143531709.2,0.03056179,57.2031112,6.743599141,28.70000877,3.383406085,8774338485,733971045.4,260528.7169,127424.1545,133104.5624
2022-05-14T00:00:00+00:00,Curve,1.314765854,4342711451,513585407.7,4342711451,201044457.3,0.046294685,53.39486092,6.3146773,26.78474087,3.167664307,8774338485,693397725.6,216463.325,106778.0102,109685.3148
2022-05-13T00:00:00+00:00,Curve,1.310600631,4328953593,514009397.1,4328953593,270741987.2,0.062542132,53.39043696,6.339450336,26.78241199,3.180078313,12286840810,1257997720,677728.2295,337398.4352,340329.7943
2022-05-12T00:00:00+00:00,Curve,1.473478608,4866944486,576402122.8,4866944486,375526714.7,0.077158619,62.53838733,7.40654826,31.37666661,3.71600237,15452905856,4637191090,3302045.269,1648576.048,1653469.221
2022-05-11T00:00:00+00:00,Curve,1.984467901,6554757603,776038084.9,6554757603,318523182.5,0.048594197,109.6668322,12.98379645,55.0749438,6.520493434,15754691831,3036425192,2473471.489,1234035.823,1239435.666
2022-05-10T00:00:00+00:00,Curve,1.930969318,6378050164,758061308.1,6378050164,282153625.4,0.044238226,139.8507259,16.62191759,70.31035683,8.356717131,17169439652,1110749931,1258730.577,627748.6597,630981.9171
2022-05-09T00:00:00+00:00,Curve,2.347076563,7752465000,920089629,7752465000,259507783,0.033474228,200.0911742,23.74751956,100.6908803,11.95034543,17489898652,1475403060,1379227.765,689548.6907,689679.0745
2022-05-08T00:00:00+00:00,Curve,2.23322397,7376406437,878856759.5,7376406437,170292190.5,0.023086064,231.2660778,27.55403426,116.6308128,13.8958962,18509515625,791704432.7,721462.4666,360384.7947,361077.6719
2022-05-07T00:00:00+00:00,Curve,2.300900227,7599943165,903946267.9,7599943165,253079814.7,0.033300225,268.6130725,31.94915793,135.7921899,16.15128437,18643957792,339056197.9,296806.6639,148207.4369,148599.2269
2022-05-06T00:00:00+00:00,Curve,2.459419399,8123536793,959249304.4,8123536793,312880717.5,0.038515332,297.8360188,35.16928662,150.9458881,17.82410075,19319723126,235571944.5,262944.1826,131021.6481,131922.5345
2022-05-05T00:00:00+00:00,Curve,2.603670947,8600004027,1023014287,8600004027,343149848.3,0.039901126,321.9447403,38.29696682,163.735085,19.47712241,18824652795,249317919.3,236300.2069,117895.937,118404.2699
2022-05-04T00:00:00+00:00,Curve,2.156693046,7123622477,846296236.9,7123622477,157745804.6,0.022144043,271.6561653,32.27312947,138.9643939,16.50916286,18841347470,166377531.2,142635.824,70347.18827,72288.63573
2022-05-03T00:00:00+00:00,Curve,2.107412479,6960847272,828830159.2,6960847272,146383382.4,0.021029535,268.9365864,32.0223595,137.771256,16.40446451,18922741569,117706287,88877.39715,43864.03047,45013.36668
2022-05-02T00:00:00+00:00,Curve,2.073460242,6848702005,812803107.5,6848702005,141922520.3,0.020722543,253.1463522,30.04337779,129.6558502,15.38754027,18922741569,267360733,324407.0244,161800.6587,162606.3657
2022-05-01T00:00:00+00:00,Curve,2.003673423,6618194024,781369286.9,6618194024,127218315.7,0.019222512,248.793031,29.37345634,127.6756505,15.07387539,18986757979,100735526.3,82407.22405,40626.94014,41780.28391
2022-04-30T00:00:00+00:00,Curve,2.233682416,7377920697,875552555.8,7377920697,136431323.9,0.018491839,252.4344374,29.95689787,129.209045,15.33349493,19806453621,342206734.4,363062.7768,181384.224,181678.5528
2022-04-29T00:00:00+00:00,Curve,2.393098334,7904476306,938071484.7,7904476306,167265818.4,0.021160898,284.0704344,33.71233765,145.5928038,17.2783689,19806453621,89494394.07,64931.23927,32320.65701,32610.58226
2022-04-28T00:00:00+00:00,Curve,2.484536203,8206498359,974414284.5,8206498359,167820045.2,0.020449653,293.3112571,34.82687332,150.4681207,17.86612021,19732119268,271720630.2,220254.6136,109656.4976,110598.116
2022-04-27T00:00:00+00:00,Curve,2.364895924,7811322892,927741586.8,7811322892,199866035.9,0.025586708,283.5768021,33.68008159,145.5254461,17.28388522,19424160617,107879890.4,91710.00025,45325.85655,46384.1437
2022-04-26T00:00:00+00:00,Curve,2.742009199,9056939465,1075490735,9056939465,262673872.2,0.029002498,329.8139251,39.16464521,169.2277709,20.09540867,20101023410,163397923.4,163596.5115,81414.06448,82182.44697
2022-04-25T00:00:00+00:00,Curve,2.690339771,8886273779,1057899309,8886273779,268973039.1,0.030268372,330.0552023,39.29264157,169.4184731,20.16904836,19823065505,129943644.1,78758.4552,38444.2251,40314.2301
2022-04-24T00:00:00+00:00,Curve,2.677066972,8842433320,1051478290,8842433320,371502381.4,0.042013592,307.7914046,36.60033025,157.6705077,18.74903771,19908741241,31728238.15,19427.40434,8448.299477,10979.10486
2022-04-23T00:00:00+00:00,Curve,2.48986327,8224093820,982471414,8224093820,383916602.8,0.046681934,273.8538168,32.71528177,140.066462,16.73270003,20242197451,37428166.84,30448.23935,14603.81533,15844.42402
2022-04-22T00:00:00+00:00,Curve,2.195463295,7251681784,860311273.5,7251681784,143200853.9,0.019747261,236.8060889,28.09375176,121.0961104,14.36637074,20660999496,112747448.2,99396.94426,48860.00468,50536.93958
2022-04-21T00:00:00+00:00,Curve,2.330076327,7696312706,913101898.3,7696312706,160704431.2,0.020880704,250.5029161,29.72003568,128.050625,15.19211513,20816392339,192103455.8,206573.3608,102978.0355,103595.3253
2022-04-20T00:00:00+00:00,Curve,2.312347065,7637752418,905515138.3,7637752418,137588326.8,0.018014243,253.5342295,30.05846096,129.653266,15.37140623,20816392339,171068502.8,208687.1871,103987.7674,104699.4198
2022-04-19T00:00:00+00:00,Curve,2.187571237,7225614076,856390159.2,7225614076,144568324.2,0.020007756,246.8791552,29.2604721,126.3322153,14.97307562,20729997900,91878825.73,96618.64279,48215.38686,48403.25593
