"date";"txHash";"txNoteUser";"fromAddress";"fromTagsUser";"fromNoteUser";"fromTags";"toAddress";"toTagsUser";"toNoteUser";"toTags";"tokenName";"tokenAddress";"tokenSymbol";"value";"usdPrice"
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5f64bd1b981bf3dee9e6c72cf1627d345c4ffdbd";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"399999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x9051c628aac814c7e125afda77a76d4773658360";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"799999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xaede09a1b7ab8c4dd18e98bc6bafcae1e184b700";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"9999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x558ccfbb664c5e6cc624497a4aeccdcf2a565b68";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"726092,278009302000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5142a43c30c754669e599d925caef24bf7f506f7";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"2192099,686688230000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x8bb31631a8c8a4b2d5c4bdf9c4ca976c408f8bfe";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"5440997,088549120000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x69c5888ecd21287fbdac5a43d1558bf73c51e38b";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xe79057088a15ac8c9c8bec3b90bd9891a1b3af51";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"2233854,476628440000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa29332b560103d52f758b978e0661420a9d40cb5";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"5441014,278664370000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa518c51da72786ce7982ca2fc16cd0de036cf3f0";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"399999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x3cc3bf9b66f424a1632fac87b941cda71ad491b6";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa7e2067268901e118bbe0c132c17959c9ab929b6";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x662d905a1795ffdf8cfab0abe670dbff3a9fd247";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"63999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x476eb7cfce0a4024147310344b18d8ec9c0ff409";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"9999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xf54b90a4a529ee43d924d5131c09c760a5cb129c";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1599999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x0813ebb38aa2122d31a2d5b01faa7d41a6599cae";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x973c877d5636e5cc6e15533ec440d52f299cdf9b";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x63b53181bdc48a9fbf1d23d461d3cfd82b0abc83";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x030d6830dc8ff125850390da620fa3e12decd437";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xeea63a4977d4253d701117bb8fed79562da5d58b";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"680125,909833046000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5c72ab1005be6452c0417cc0b0c4d549fb7ae6e1";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"29999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xe283f91b04e3e6d52d8866859f52fd9d5a7c149d";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"399999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa371d95184127bf81d1e7281733eb94041e7eb8e";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa000de4db25a53975ac69c57729a7d69a73c2b5f";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"9999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x596b4d1b7a6f4ddf3f7c8b3b5e989151cb1fd228";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"3438022,049832160000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x887bdd7792398626837bdcc48b20423ce1d305cc";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1599999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x33ead8e168c54a3e3bab3cf109f69e906351db35";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"29999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5518c31f4a22782e5a7046711facf985985530c7";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"29999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x7d2d43e63666f45b40316b44212325625dbaeb40";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"15281990,040000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x177df24addc9a216f927d2a894ab0b6eec59eb09";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"8999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x0d5d0004383b3e208dcceffb8dae28772d341135";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"9999999,000000000000000000";""
"2020-09-16 23:40:52";"0xd47bc3c3dd4c3535186461ff31c52c52e9c9f19a09b52ef3f83a79972782ad2f";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xdce3c0bd659a76a02946645c99f7b06bef3c7da1";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"363999,690400980000000000";""
"2020-09-16 23:18:27";"0xad564ebcfb1a8a3361a897959d6be9251cf6d683b1333e617a9fa4f1f6d40352";"";"0x8688a84fcfd84d8f78020d0fc0b35987cc58911f";"";"";"";"0x551c5f6983f53f2152207cbee37f89f17a988dba";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"4,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xe283f91b04e3e6d52d8866859f52fd9d5a7c149d";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x6f0287171b9880bc42aea7c6809900c396decd36";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x887bdd7792398626837bdcc48b20423ce1d305cc";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x558ccfbb664c5e6cc624497a4aeccdcf2a565b68";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x9b1920cd2bc81c027802c616497e2b822c3cbc85";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x0813ebb38aa2122d31a2d5b01faa7d41a6599cae";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x63b53181bdc48a9fbf1d23d461d3cfd82b0abc83";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xbac8f2448239f371eb793b83b82945bfac741ae0";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x9f41cecc435101045ea9f41d4ee8c5353f77e5d5";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xf54b90a4a529ee43d924d5131c09c760a5cb129c";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x3cc3bf9b66f424a1632fac87b941cda71ad491b6";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5c72ab1005be6452c0417cc0b0c4d549fb7ae6e1";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa518c51da72786ce7982ca2fc16cd0de036cf3f0";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x9051c628aac814c7e125afda77a76d4773658360";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x662d905a1795ffdf8cfab0abe670dbff3a9fd247";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5770333165f73c40b80420265ca9d6b91519b106";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x2d5ec2c21e343389c04613030194094105f7872c";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x0d5d0004383b3e208dcceffb8dae28772d341135";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa000de4db25a53975ac69c57729a7d69a73c2b5f";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x6fc8896eb3841ee373863587148abd09d372f824";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xaede09a1b7ab8c4dd18e98bc6bafcae1e184b700";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x097a3a6ce1d77a11bda1ac40c08fdf9f6202103f";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa29332b560103d52f758b978e0661420a9d40cb5";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xb947458128d182c76a270c3fadaf4441e5e37fa2";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0xa7e2067268901e118bbe0c132c17959c9ab929b6";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x5142a43c30c754669e599d925caef24bf7f506f7";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
"2020-09-16 23:08:51";"0x3bbc7086920addb956901c5fa2e3e35aaa55a6b4444ef2230588b50ed901ab34";"";"0x8fdb3816fe10e16aaa9b12b3c4688c873efe2eca";"";"";"";"0x7d2d43e63666f45b40316b44212325625dbaeb40";"";"";"";"Uniswap";"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984";"UNI";"1,000000000000000000";""
