"date;""txHash"";""txNoteUser"";""fromAddress"";""fromTagsUser"";""fromNoteUser"";""fromTags"";""toAddress"";""toTagsUser"";""toNoteUser"";""toTags"";""tokenName"";""tokenAddress"";""tokenSymbol"";""value"";""usdPrice""",,
"2020-09-17 23:59:57;""0x7cf7595adc24df1868407bee3fed38ebc2a22d51501de51873a73d6c000619ac"";"""";""0x9b1b504491fc206368bf048ff564249d8a81caa9"";"""";"""";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x9faf25f6d038ef9030113454ca1bed1b881b8e02fd6e19e0c8f8e9aad959b9de"";"""";""0x29df64075e8b50fffb3705e0deea26d70e202e81"";"""";"""";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","221974000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x36c168f69fe29aba78c5bb0d3aa34ca33c3e0c7ceb24fcf2f3a0051c5313a0f6"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xae50e4c47d5fae4adf3d597cc17683678c77d52a"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xde70444b3096d399bfe146d98d814d31c9f180e3ed117f09627d29103e3c8790"";"""";""0x5b0f363f47973b2142119ce9262ddc8059300548"";"""";"""";"""";""0xef325a628adbea49101facd632367f65110335e9"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""50","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xe1a4d4dfd970088b8ad9db9c10777182f8d312097da9eef3fbfbd90ddd10cc1b"";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""0x280bf69d522bbcfb3aeb138c59d85a16e449057c"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""518","296264197659715863"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xd92f0b1e87bb186e2d38b235b710e7d4ae5fcceeb281887528c5f0a01ae104cb"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xcea8da439589f6cd4a2d07e8fec9dacb803a2b87"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x135bb93a89dac843dc63df1fea3ec0e07a8012468669571a9611e522d155d03e"";"""";""0xa4ea13806c6eda44b565bd77533b54c8bffa4b1e"";"""";"""";"""";""0xfd2341df6ef2139081098d66f7b667911fb2a458"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xb165547e92e783518ae140bb550c35821d15a54baedeb9798febf6d12f09f129"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xf15848237234663fa12179e33522ca6f7a1f6889"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x8dada8526c1f6fb2e6b27a8f5d1a97c3267fd9f319bb46c2beb362174079d834"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x7b2404f9324680ff7b76038d838f096ae751d7e2"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""401","942295000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x5add23c9fb488a5f3d34a3c62fa868c500d91fcdf2c5fa16887033b2f9396166"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xee872f723100bc341364a1d8f93317dd8b4e6dab"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xf0bbae87d8b19af6dedb4133bbecac71412a6f25b64c3751de7f29d788d10a0b"";"""";""0x647f8281818d2bc4f4507eefec3f51916c762d41"";"""";"""";"""";""0xea7ead8014d43c53213b6038021bf95c7c7260ac"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xa4ae270828ebdd953cfb6e71711fe9d7be480e380f01f28da5d10e0e521a7ca6"";"""";""0x7fdf490cd82330a62594554eff7653c3d444d39e"";"""";"""";"""";""0x2d1ad3ce74858c63100c40954028ce04e5e1c977"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x80a51c8e85400bcdccd4a42057438efdc4926ab7e2de59231d6582b45f616a23"";"""";""0x399da3cc5af6fbbb0b008494b5efcff342cbbb9f"";"""";"""";"""";""0x9a1de375f52367c0f0ee6e0bbd3ea094606e91c9"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x3a1c8affc689a455b0ddc15cb05503408e7ecfd72aad9c0845c3ad90dd22f353"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xf165dc49e6a0c17dd82374c96e8bc57255bb23ed"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""404","560909000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xb642c45dba7bba549332b2235a80b118647de19816e2074e704c1af927a7919e"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x459fcf16f6a712aabdc740cb2f195e0f40b02a2d"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xeda758a14dd5b204895f53e372fe627cbc1b665b23c6c0060f34aa05c188ab37"";"""";""0xbb7ef8df9a963e6c441a82d4c67729b489505064"";"""";"""";"""";""0x5ac13261c181a9c3938bfe1b649e65d10f98566b"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""221","625979307801986899"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xcc0ae380790d1936831c65a00a3cafb57181d5a2dffcb31e6783f3ad638394f7"";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""0xb1776c152080228214c2e84e39a93311ff3c03c1"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""333","795157339293328011"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x65bddd9755792136f5d06fb51f450700d762970c5969661c1afceecb19ecfda9"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x45ab664c690335572f1719fd263d8aa68bed55c0"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x2932f6bfc2a5e2ad22b2b7ae214198b23d22c45f5f0bb4bd74f69eb9f1cca74c"";"""";""0xb9b8f6e67f92266fe9f1b757bfcfa0f9b86474a9"";"""";"""";"""";""0xe5a1cda4609dccffe4ec667035a69d39ae225458"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xf289276bba4a624826f40f0c190a997c123271b2fba0b3f7cf8d4b01ace4b6e8"";"""";""0xaaf227b94197213dea0557fc2c98d16bd7fa94f0"";"""";"""";"""";""0xfe32a37f15ee4a4b59715530e5817d1322b9df80"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xc12e47b120c469978327369b3106a0b2d8511a2301d72ad7bd5adfe396111fe4"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x85954b8c547aec4156d0ea100461c88100129fd5"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xc3b11ef9dad42a363bfb03cb6d19affb97bca460d15767be2e84162e26c80da2"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x9de43abbcc3b08001e8328fdd0bb3d30f6655cef"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xff1902280da7e90b3f00bbd15fbfee7dda6a4863c0e31bb0416405b0c3201845"";"""";""0x70dd5d0e0d2cd52df6c588f1c22806d8fef97c4c"";"""";"""";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xd9d2c84b3c8f9644124d3c780427c2aabc758f73de425d5488dcb0997161761b"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xa63cb4b32966252319d96f2eb8da1b8e21193e66"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","106223000000000000"";""2","8927196634507"""
"2020-09-17 23:59:57;""0xcc4982224669782bf33a5bf8065407e9cdae5553d1fb0c2c9b84e2cceeee4cd6"";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""0x9981c68f72162f26ed006bbcf4aa283438f78b26"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""2225","831384845376788751"";""2","8927196634507"""
"2020-09-17 23:59:57;""0x94a9a534f41ac2171d384bf03f02cd446a179999336a138ef3f196e38cee5ad5"";"""";""0xcb614412aa4618f026dbd181ddf54bf8d268b40f"";"""";"""";"""";""0x613d3c22aef56e602c0df1e942e93814a2b519fd"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","003379000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xa97864e6f69169bc277c68babc30c97646c08bbd0e8a178596386a6ca050d0b5"";"""";""0xf00e80f0de9aea0b33aa229a4014572777e422ee"";"""";"""";"""";""0x60a86d3a6523ba73aaf22aa9553c160bbbd17315"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""4","597178321858430155"";""2","8927196634507"""
"2020-09-17 23:58:55;""0x946665bd21d81d559e92f8ec90ed143c871ae7f67854e4cb8969250e2e637125"";"""";""0xc370ffff86161e7cdb452d66bb63cc4509bdd11e"";"""";"""";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""111","643712260271444125"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xb93ffe836fe01bcd6fded0884971c4d2a797114358158a80ac05ea3e8643a7c4"";"""";""0x3fd3f34eb173a232a0bb673fef9030408a769254"";"""";"""";"""";""0x18a5c96ec541857d17977a3a9d18729631bb701f"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0x79d831dcb10c7d47463ac1f702079e2cbeb2c99e3d927cf39c2c6b3e05baec59"";"""";""0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be"";"""";"""";""Binance|Exchange"";""0x56dba2a052bc7009b2c5dd1463a8f30b7475893c"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""5996","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xfe65d44c4ac485d0806bba7aa6f8a7502142b868e041ff3332f0947e5f2be623"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xbbd4a523e3c0314b1bf937ceec313a0bb4929fc5"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xdea7152d925730efb0fff2df89b879e4e812d898991a328e97bbacd9a5929409"";"""";""0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be"";"""";"""";""Binance|Exchange"";""0xb9c7d3d718425a05580cb952a3ad65f4cbeeab5d"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""974","480540000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0x5b8326787c6c8e6831b741352ab7baa41e2a8f4391df6726dc55dfe72aadc409"";"""";""0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be"";"""";"""";""Binance|Exchange"";""0xb874a92dae155dee2f688af3b9a0cb0db31afaa4"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""56","500000000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xd7f369fea5cb196ccd5dd0f6e5e182d1f45a1e571f0133f173881efed95320a8"";"""";""0xc5cf86bae0359dfeef6a14a6fe341c03e2ebcb00"";"""";"""";"""";""0xd3d2e2692501a5c9ca623199d38826e513033a17"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0xbf426f4e73060ffa9974bd089d9f0d6b93726c4d8bc543e72d7db2a3f55b4694"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0x5f95465ccb42c2c35522beb48923ac17d0605355"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""414","400464000000000000"";""2","8927196634507"""
"2020-09-17 23:58:55;""0x2fe93ff7a3af47f5a20421fc08dd32f2eefa6273d290d70c711c1636450189b1"";"""";""0x090d4613473dee047c3f2706764f49e0821d256e"";"""";"""";"""";""0xdaaf3f672593de7b88c862ff62d432c6d8497cb6"";"""";"""";"""";""Uniswap"";""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"";""UNI"";""400","000000000000000000"";""2","8927196634507"""
