value,timestamp,address
250,2020-09-03T14:55:15+00:00,0xc4b5150a38d4aaa8db3b41bc15600a19d9e2e8d6
1143.145603,2020-09-01T00:12:20+00:00,0xcbfa3026916326cdec3dde064339886837248cd8
49.49254382,2020-09-02T17:29:37+00:00,0x1aa842f929a3de057f8fad92d54fb5ab7c39ab22
1693.499899,2020-09-04T02:10:54+00:00,0xbf377591807f50865f17d29472bdc68f1925f05d
5,2020-09-01T12:04:33+00:00,0x449b7a674e9880285b2c1d5f3afd5404ef35957f
233.27,2020-09-06T07:29:08+00:00,0xf76955dd11a690d5f41d1ff0e2809239ed69e72d
5.040071498,2020-09-09T12:20:12+00:00,0xc404186c0dabf3ea99dbfa6d8d7dc1ae00da698b
33.87,2020-09-01T17:48:10+00:00,0x76588c3757fd06a69be431a7dcb6613379070961
5691.850765,2020-09-03T11:36:14+00:00,0xfa275e70b5648bcaef7c6c118890dd734c2d459f
1108.379,2020-09-15T18:02:29+00:00,0xae0e79053129434edfa5d08162b4d60e042522ef
492.4620826,2020-09-06T06:41:41+00:00,0x01188bc530d69f99392ae9ae5a08ed6ef0e8d321
1178.254885,2020-09-04T07:15:28+00:00,0xb1a7d1bd71030e86eaefde1c9628d1578bf55bcf
14316.09676,2020-09-05T19:50:02+00:00,0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e
78.99063262,2020-09-11T11:34:02+00:00,0x7184acc398514b9c28e7ee5e1ed82f02d690dfbc
140.895834,2020-09-01T16:40:04+00:00,0x824d0eba9a4f6f71f088975fa9f45fac793ad264
49.78974051,2020-09-13T02:04:07+00:00,0xa53b1e554d10e12bd647b62cdf9c7e6aea7fd0c4
1002.520432,2020-09-08T21:58:11+00:00,0x6875f4f57dfb0d36508cf52330d524c63f3aa772
62.31540163,2020-09-01T04:26:47+00:00,0x718843175775772447ec68d75ce9fe7ed6059753
110.5648471,2020-09-02T06:55:16+00:00,0x6a30314e9269a416f7ef2595cb938beb94e1440d
47217.56153,2020-09-03T22:55:57+00:00,0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b
12,2020-09-01T23:17:43+00:00,0x2110f8bee7289ae078bf4a19c7447b6ae47a773f
1829.363524,2020-09-02T03:16:10+00:00,0xbc3f584935f54d2af96074cba64254ddaa785b04
31.72214299,2020-09-07T04:11:30+00:00,0x2fb3be1518bb15e9720e0135f0c35a8e44481cc2
75.6774253,2020-09-08T06:01:41+00:00,0x40f547dc65d3eed43797d72748570a91aa2a64e6
95,2020-09-01T08:48:35+00:00,0xbceb1c2e51db117f1ac23255bdf91cbccc6a090a
1.000165971,2020-09-05T15:07:44+00:00,0x23af23dfb1adac689f8139aef18942e8ce36780e
3669.695551,2020-09-06T03:50:37+00:00,0x1b1e57c6315e308869fc633a38b94afbd73ba1e3
27.15086691,2020-09-04T19:50:00+00:00,0xa789fc275002514a1cb562e4e9e7bf8c733bc687
58.12436967,2020-09-01T06:08:46+00:00,0x51f5eef79f963ed65199627ae55227ca05b441ff
0.530178066,2020-09-03T03:11:17+00:00,0xe32c81c39dfeb5331433833ff2e310de65e21ed7
25.41842388,2020-09-01T12:02:18+00:00,0x8cc848d8d1eb77fc1518a91111c428c28035e0fa
203.1685887,2020-09-01T08:10:57+00:00,0x1a135079e801b3292d966a354c8d8ab85403cf77
129.1054611,2020-09-15T03:19:39+00:00,0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441
50,2020-09-01T00:46:14+00:00,0xecce043cfe381916374f0b4498358f19706e0ab9
1954.769671,2020-09-10T22:12:39+00:00,0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b
10501.44344,2020-09-03T01:13:32+00:00,0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27
23312.48854,2020-09-07T12:48:25+00:00,0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c
199.2585759,2020-09-13T04:37:22+00:00,0x99a2f7de3d382460bc9575906f6ead3014ece133
2160.925964,2020-09-13T02:33:45+00:00,0x0326d71c118992af976e30ac68ce93e67562436d
165.9599032,2020-09-13T17:05:34+00:00,0x9bebc5bcea7c5fe51aaa33d25b8bc832c6feef16
72.13896912,2020-09-03T21:53:38+00:00,0xbb151533979c8c05a602a4cdbfe853fefca8b903
220.9075519,2020-09-11T06:23:57+00:00,0x9b0b9e947440f34a1562cab176a7309708275a1a
9.373292086,2020-09-02T21:04:49+00:00,0x7652bb85d2b68eab7a4fa3d3967137ec3bb64700
12.34353071,2020-09-01T08:22:11+00:00,0xb8b8400fd3c17fad585d01fe985c26d0d0185f35
10720.57939,2020-09-15T00:55:27+00:00,0x9ff5ce53965a9437cdd329ed5726398aac2c9224
907.2362358,2020-09-01T16:54:06+00:00,0x2dcc372e20e0c9920b4e2d7c51c80eb92271c209
177.4,2020-09-02T03:32:07+00:00,0x16b542fde8249d6ebf0ec0056ac5ee4449c7897c
1251.436167,2020-09-03T09:40:13+00:00,0xd93fd043ae090104facbb3e63e5d120aa5f5c288
139.3289929,2020-09-01T03:29:50+00:00,0x288e7421b563a7442b0437ac212d173d04d79edb
86.9921414,2020-09-06T04:03:25+00:00,0x35adb52288d669620aa2ec9b380cc36f054018e6
5128.244316,2020-09-13T17:02:38+00:00,0xb8d6e3bc5bb8c5d255c7604d087b514ba5b495a4
66.23348131,2020-09-03T12:38:34+00:00,0x402094571b8b1bf3b8287ff4c16e0a26b01eb22a
217.9909406,2020-09-11T13:53:06+00:00,0x9a74c0d5ac8a7c53a72b406812618b9cffcf9e28
0.540874506,2020-09-03T00:59:37+00:00,0x1aa2a3575e315f5b7fa650aa9a6123e5fb009cb9
32.3602,2020-09-01T07:50:29+00:00,0xc1688e53a2620b77ca573dc7ecb410328e575ed2
10.970714,2020-09-11T05:09:57+00:00,0x17c27f698ba8458832c7fede821aee3217e9210d
276.2147685,2020-09-06T07:35:42+00:00,0x55c8109cb5480035c313a1ceeb6d0ff0f790226d
1663.945887,2020-09-05T20:48:03+00:00,0x66f60f329c12f9b30d14a26965a7e19a8cfa956b
0.581547574,2020-09-01T08:49:49+00:00,0x8600bfb22761500c250190022be8fee3698e9095
6.737670128,2020-09-03T14:00:26+00:00,0xc19b0d6aa29b26e23f1e293d9b7d7ab22a82f5b2
44.75397347,2020-09-11T17:30:44+00:00,0xf000119de69bb738d6ea0bed26f3d04bb74b520b
1172.95344,2020-09-08T07:39:40+00:00,0x5d4c91cccfd1231d99531e00762bd518d6a748a2
2581.444936,2020-09-06T07:42:10+00:00,0xc193ae16165bc02a79e7a374ce604e08ac5b59cd
2509.374304,2020-09-01T02:16:42+00:00,0x52962a076f37470f83ea8e3ce96975880f9594b7
79.53743271,2020-09-03T09:10:55+00:00,0x8feee79af8cd4c17cf52336585016e1c3e0b56fa
541.3591709,2020-09-09T03:55:03+00:00,0xe7b80338fe1645af7e6e1d160f538e04241b9288
30000,2020-09-14T15:33:14+00:00,0x9f9e783e0e30bc02b4b48eb379b3390cb2a4fac5
0.973537651,2020-09-03T08:26:01+00:00,0xc110c51a21b115a5c34b47217ee3150c3e77be46
20,2020-09-04T18:54:00+00:00,0x254b7ca28b2187527b2ec194fc5746e0dfafe0af
482.365026,2020-09-16T18:13:26+00:00,0xc94c0f67fcd9637c5bc17a8d7d7016e753868c0b
125.5156096,2020-09-02T13:37:18+00:00,0x0357d3c948106d769bc7db4e786df5c8e7ba2a05
27826.54616,2020-09-14T13:52:21+00:00,0xfbdefa573b74dd3fb77a07b387a9341e5642ce39
29308.38676,2020-09-05T16:09:30+00:00,0x75e37bb5b6bc5712ca8f558561870db0fd1857ee
753.4091322,2020-09-11T07:19:59+00:00,0x6b2d1b7b28802eefae7b41cf91c3c1dc361a5d07
16344.54573,2020-09-01T11:15:57+00:00,0x4d5136acee6bccfe0db5fdc889c4a42019e8f05f
46.10163126,2020-09-01T02:48:04+00:00,0x105400253afc6b4073770fd52342a1181d3e193c
81.90234139,2020-09-14T02:07:44+00:00,0xa5ca6756f95c424d4829baccff2957f5ece9c9b1
242.0522954,2020-09-10T18:51:00+00:00,0xdab4bb5972fb76aeb9953671f8708b4da37af171
361.637,2020-09-01T18:09:55+00:00,0x077607bb019e04b2606f245b77b5571556ec3948
93.85863977,2020-09-02T00:44:01+00:00,0x5f12dd23e2c76347f34ba7642b1a71e7cc610a60
163.1885365,2020-09-02T21:20:00+00:00,0x0492552a2da8b724fc8a6c1a4707151547e9e588
26.86330035,2020-09-06T13:33:11+00:00,0x90e7a49a15e5e0598aa669f27cd0b70c1b6cb4d8
4414.726376,2020-09-12T14:11:02+00:00,0x934ea70167e26eac787e0bab143ef50b4e5242f7
39.51514414,2020-09-01T10:07:54+00:00,0xaa2862efea8c9252c5d81ba31bc0d00d6b00ace9
37,2020-09-02T03:57:20+00:00,0xbaeadc7861aceddf0590c8082abbd69a8b012aab
15.31945503,2020-09-14T20:22:43+00:00,0x9e5174851edb52a7b0d4ac7213fe132a8b6680e2
59.4261524,2020-09-04T16:39:42+00:00,0x9f4e9e4272d17763a167b2e70c3987a339995985
200,2020-09-04T07:14:53+00:00,0x1cab39eafaa0cb02081bfb2a2557965db83db035
6585.688075,2020-09-16T11:41:30+00:00,0xa87a42c2c4f3a73321f45dce0054376337515615
49.45539165,2020-09-06T00:19:25+00:00,0x03701721f0e6e54ef957dc46d1aa92e2f953e835
166.3824789,2020-09-13T06:12:14+00:00,0x93e14d73fc8ba1f3cedbcb614c4fe69715358d1a
236.5088814,2020-09-01T11:02:13+00:00,0x0a39e9d33f2820669c9bf6ddfa511c030ebc39c8
214.2061943,2020-09-13T18:52:55+00:00,0x98ac4f0b9f5fe0d8196132fd453dba2c1ed3514c
3016.275286,2020-09-13T02:59:14+00:00,0x8df8d5ab875c67307f790f378b2868ef48e64e0a
5.480320767,2020-09-03T11:20:50+00:00,0x360fa9db3dd8520f8961a460f211adbe7cbc5c43
236.4976583,2020-09-16T00:24:43+00:00,0xae53e25c5d5302246f1d3c5c6bfd77e6f54d1ada
11.0973357,2020-09-06T05:37:34+00:00,0x1a439b4a4aceb9b3109591131e61621c44550fa4
206.2625874,2020-09-02T09:38:53+00:00,0x8fbcfede375ddedffa09555bf84a13e7c60da3ce
58.9606525,2020-09-01T08:21:38+00:00,0x03787a0f16b2e14c078d75843acd363ee06c73c5
27841.17071,2020-09-10T16:28:40+00:00,0x58d26122013f41d45148b565fa1abe73d22a6a32
46.06066389,2020-09-02T00:11:39+00:00,0x4071803f505a045034d1af3182cc50c7de42309e
21.73468849,2020-09-01T07:01:21+00:00,0xb539557190d6e51c2dc979d7a5e48dc08fe46cad
144.5075442,2020-09-03T08:45:46+00:00,0x8b6d2c4b2f57fd36cf8a74b64f80f9be57d39872
47,2020-09-01T11:14:19+00:00,0x7198dbc463572d651210a85245f5f933ef5c0659
260.0349432,2020-09-12T16:05:40+00:00,0x29d9188103bc7c97bbcdb6d2d0d3021ae5a6d3b6
1289.196969,2020-09-02T10:37:00+00:00,0xc3411abb31a5f6fd9992138e3d80751226c5725c
15089.24185,2020-09-05T10:19:23+00:00,0xa9fa7b58e94a7f985f57973466b0909d364a81f3
1045.761016,2020-09-03T20:45:39+00:00,0xc34fbdae10f13df6333877d2b5230250b53705a3
671.673404,2020-09-05T09:07:36+00:00,0xf857b719089aac423201cf86ad5526d4c1ba8995
29.12783168,2020-09-13T05:53:40+00:00,0xf56e6657bf3acc18e2faa7bf9fa9bdc43e22d8f2
30.85876091,2020-09-12T03:06:26+00:00,0x356ae8934c4b45357af9f3d0b716f26c1968152f
3.171794335,2020-09-02T08:44:38+00:00,0xff924e659b920261522e3c5a5ce6076a8e102f0c
61.40338568,2020-09-02T13:17:41+00:00,0x141c90b03ff291c5eaca06651b147e482e8b77d3
99.00646085,2020-09-01T20:32:02+00:00,0xa0181a7d77a4cb73c5f252c30baf085da0fae1ab
20478.68736,2020-09-01T04:23:45+00:00,0x3a5999f6f6726e94270f27503411ae62a000e420
4345.370906,2020-09-03T02:59:27+00:00,0x3cc16d50160a250745b0cbb9dfee65c264a7806b
1214.712496,2020-09-01T02:08:34+00:00,0xe523316eca52edb327c39a966d4d786e9142cf2c
12486.63951,2020-09-15T14:25:35+00:00,0x7a52ad7ab6c72f88eb3f10e68480bf02741be244
6596.184364,2020-09-15T00:59:55+00:00,0x0df2c72d36c1c977aa90a5b8ae87d3040b96b951
50.61086336,2020-09-04T08:02:25+00:00,0x158d6d2d8220e93bcf00e62fa4ee2a84e999755c
51.40635738,2020-09-01T07:12:43+00:00,0xc3d2eeda77fe8c04e7fe41191b28a9506b36df16
127.1832054,2020-09-01T23:44:03+00:00,0x5c42997d9b6a7f8a11f491d1f35e78366e0277ff
1479.300083,2020-09-10T06:47:54+00:00,0x4c67871950f708167fd9f96458a07752c1658c5a
103.2046458,2020-09-02T21:31:34+00:00,0xed2fd9b1bbb02a4cfa167942f771f7cfb522a0e6
1.286658901,2020-09-02T10:36:00+00:00,0x4d2262df65bb55ce850651a4938bfc107cdb4162
1496.755193,2020-09-13T15:38:13+00:00,0x41196c17f5ea9ff38cdecf6840edc5f61ec5e149
183.658459,2020-09-15T01:56:53+00:00,0xcb34cfffaa4967a571cccdcd14e5686517a4bd13
65.25834316,2020-09-01T02:33:34+00:00,0x45147269236d4110b68d97fea2a59ba176a80b9f
20547.27239,2020-08-31T18:01:52+00:00,0xe3b3591047247ca3eda5d0aca8ca67bd98608a74
115.3185824,2020-09-02T14:31:58+00:00,0x092db43a499f6e87237ce52dab8cb6e13f4c755a
598138.0724,2020-09-11T21:51:17+00:00,0x02de14bbad0601fd5287cbca29e952e43dede64e
104.0356032,2020-09-01T15:09:01+00:00,0xbc852beee13241cd993bdead182ceb77f6d6bef9
2182.38,2020-09-03T15:30:01+00:00,0xb4a71e54a34a3eca9ada543ee6aece5a8d94e3b3
1,2020-09-01T06:20:21+00:00,0x884e7de40b0fb0f5cd1400f34c8860c0a23ecad7
1.070465694,2020-09-01T02:07:12+00:00,0x0a124d9d772e7c4711034a4fb4a84030c36f876a
5.386364236,2020-09-01T09:35:47+00:00,0xce6d8501e78968e5e7831b4cb34239d12670c73e
166.4333678,2020-09-01T19:53:49+00:00,0x9381a6dab020b389a2b988d1d3e70c0f8881aac6
533.715892,2020-09-14T13:39:20+00:00,0x6505e4d871ec7a64918597047090316937f1e85e
339.6333083,2020-09-03T19:40:12+00:00,0x4afe1eb28d639d60b30d8508b079caa77aefd84c
206.1910029,2020-09-01T07:23:26+00:00,0x030627dab270170e230a9c2db68d49db109b0e5f
18.28074234,2020-09-03T04:25:15+00:00,0x308f2637ef77de138de3dfce059ee32cb47bfe24
38.40522622,2020-09-16T17:48:17+00:00,0x65787384cbb739630a7f132f93ee8eb63c12c7d5
101064.9435,2020-09-09T05:42:10+00:00,0x99fd1378ca799ed6772fe7bcdc9b30b389518962
4.342130274,2020-09-01T10:10:45+00:00,0x98a233b4019a37f36b33e03ba666e3b91ec8f4f1
2.278185041,2020-09-01T18:16:10+00:00,0xd74a2f66c30751e7798e4697069c3c4092ca161c
1581.995144,2020-09-12T07:35:09+00:00,0xc4d20a2e7ae7cf8e8927044d009a366b411a0e0a
1811,2020-09-12T12:41:41+00:00,0xf7e7a9f0e45cbe48c11b36707cd1a2159724576d
105.0560293,2020-09-01T15:24:26+00:00,0x7ebd9725085357e53742e87a01db7cbedfd36fcc
105.6087878,2020-09-05T04:58:03+00:00,0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b
6.159481218,2020-09-04T13:41:47+00:00,0x03dadd4bd192358dc6d73307e34cfb1974621cf7
1969.156434,2020-09-02T02:19:44+00:00,0x937aab82e3867cab6a61ac76b0a40851b198eb0b
46.15488398,2020-09-13T19:32:12+00:00,0x5a8982ed6eed6e2b72a65c28b9ccfa1dcfae6962
14.98699179,2020-09-01T10:17:14+00:00,0x7a6dd8eb04dd7602fd435185dba7f8896b935a4a
228.2046775,2020-09-14T22:20:52+00:00,0x8b9e84db89a5ad74aa56e4814193c438face2f05
2944.53986,2020-09-02T12:55:10+00:00,0x16ee3a1afcbe8f2a43a13a3738587fb579b705a0
929.8204974,2020-09-03T18:28:35+00:00,0x45f0c939b0c0095cb1023a10aa09272881189ad6
23.68164613,2020-09-01T12:05:44+00:00,0xf8abfdb4d87718a6221e411063d551446b811fc1
1557.882286,2020-09-06T12:57:27+00:00,0x3dddd81e90f6dadf3ecb76a1d442b0ee154086c2
84096.64105,2020-09-13T00:59:29+00:00,0x2d317673c5f0ad1849a8d0d9db09d3abff1acc0e
572.307778,2020-09-01T04:13:30+00:00,0xb44884d0264424c03b214bded308890572be96ab
296.136025,2020-09-02T20:24:10+00:00,0x05fa258da53f380d5fd7a1790edf86bf359bc00b
4811.537384,2020-09-05T16:02:23+00:00,0x508d496036bc285487086a649e816fd5ca8f54ff
86.51492759,2020-09-01T07:48:52+00:00,0x902bfa01085caebbe70000b4d55cbd5cc54236ac
206.3079948,2020-09-10T00:15:53+00:00,0x38617e16ce77615f5f0edeba29880bf3ce12baa1
100.0454008,2020-09-07T22:15:02+00:00,0x6cd2420777a1d813d6f5548ed18c7af11b6b80ad
1121.318026,2020-09-04T00:21:02+00:00,0x648dd6a5d601bb6af38ad5a356975d455261efe0
1764.302683,2020-09-03T15:13:47+00:00,0x1734de9dde46bee15ddedd4485cec60051075d26
118.4485193,2020-09-01T15:57:11+00:00,0x0222346bee9e550204e28ea1f1c046a4f8f21c7e
827.4616645,2020-09-03T16:52:12+00:00,0x12f043d107401c77dc8a87747a4d3e8560b9fe8c
143.1015309,2020-09-06T02:54:04+00:00,0xc60c2540c075625607bbac7d4d704332ebd6a0da
37.9469321,2020-09-13T12:26:32+00:00,0x6576c40fb9173a508a4b446a7895d7344ca40247
255.0217742,2020-09-09T14:54:46+00:00,0x2ce33922d78dd2306160c4da91db99bc4e20496b
138.6057511,2020-09-05T19:50:45+00:00,0x76aac5abc89feab4a825e26117c07aa59b75230f
50.91340261,2020-09-01T06:57:50+00:00,0xc59feca1f16868429f2d6e325b9c63e99a47a70b
297.8361927,2020-09-01T11:37:45+00:00,0x0a4709b0e6fcf4d82f94fe9d101ea1fbe0ba4ff5
49.07481611,2020-09-07T18:36:51+00:00,0xc5a8b9300b3d2c2c937d7e6d30d4f1a68c38290f
341.1727471,2020-09-03T03:18:58+00:00,0xbbd92e784684710e752acd149c552ef5cb4abeaf
11454.72314,2020-09-10T23:09:32+00:00,0x5d504f005dee9df8d41c2f4fffa6cfdc276e30ec
47.07514656,2020-09-01T21:22:09+00:00,0xa6a2e80cd911b1f698c512628d35ea6fa66ae663
18.59002011,2020-09-05T02:02:53+00:00,0x1e9128b65d324f18a2bc3849a64809a7910e7404
308.0524192,2020-09-09T09:37:17+00:00,0x190523f9a74f37b6210d779c204b351a19a2b642
13.75251797,2020-09-01T06:01:00+00:00,0xd8e23a0507054203904c1f9ac78776e7f6e77024
124.5966898,2020-09-09T05:04:19+00:00,0xeb0ec7a28e4b6b175806e21d9d3afe45792c5c7b
130,2020-08-31T10:24:46+00:00,0x14b0a5335d5dba06b29dd7cc61566669671871a5
35,2020-09-01T08:26:43+00:00,0x9ba3cbb8574a59733d41364e14dc619209645b64
28.99746561,2020-09-03T00:06:19+00:00,0x9e74b570e2a0de488c97c344f7832a15df051a21
50.47245545,2020-09-07T17:55:27+00:00,0xaa9e9a55c2466f291826fd206bcc2c64d05b3243
1300.05102,2020-09-11T18:03:36+00:00,0xca2766915e9d920922c63d49715032a689c30b7a
100,2020-09-01T03:12:25+00:00,0x12320f1d40ddd4d4c6d3d690d8a93905c4ba48ad
119.6577595,2020-09-01T08:13:36+00:00,0xce09a63d886c227efd690c35f5794b2beb80ffbf
119.1042922,2020-09-01T03:59:15+00:00,0x66fb0c39d0db9349d3dded6d3f6e89cbb945d3d0
133.7703101,2020-09-05T14:53:35+00:00,0x357af6d83b99781c9e9c4c103f16a1b6d729865d
179.5551651,2020-09-16T16:02:11+00:00,0xc67450a43512143c4b5801e557c09521febd39d4
3388.62,2020-09-10T01:42:39+00:00,0xa979765183f05e9527698ece51399fc4ee62e649
69.19384972,2020-09-03T19:52:26+00:00,0x18be8b30af3854e5602e637b49a8a8753cf53c1a
175.0462809,2020-09-06T20:13:39+00:00,0x036dc0ed1779ee2f01cc712eaa82a0073e0dea50
10.53809636,2020-09-01T16:26:10+00:00,0xffb216fc3cc71037551fc93fa2400629dc28eff0
1207.462798,2020-09-03T17:27:15+00:00,0x44ba4f88cbcd518b5bc2eba110834c9917ba2273
322.7288611,2020-09-14T09:33:06+00:00,0xc6d31827830c02626fe777539886745fb1d4ab05
7.963428706,2020-09-01T15:38:09+00:00,0x3a31634df5f78cbfe07a1345a3ecb2bea9a20aa1
93.53837638,2020-09-15T19:23:45+00:00,0xad85e2c917e0ba4ed5ab9b9c15a2bfd359f516ce
22.89073854,2020-09-07T18:07:23+00:00,0xcca54f7fabead133a88c4c1c909aa9f26e430a4b
48.48,2020-09-11T06:27:38+00:00,0xd4a31d400aa33dfaa87dfe9807cb88374523fe1c
410.2407767,2020-09-10T00:44:25+00:00,0x13443572f1e501d052260137cf4562857a5a1d67
12.68514873,2020-09-01T10:46:46+00:00,0xc05d1919d43e0fefa01b809d0b131308e1b277b5
72.4726651,2020-09-02T03:12:09+00:00,0x09b71933fd4a60321bd57fa295266e9ba51636bc
7.5,2020-09-09T20:28:47+00:00,0xd8fad805ee0f422e37ee809b90ce66aadc888b96
757.5106862,2020-09-11T01:06:31+00:00,0x30d5b711ddbeb696e86811758eedeae0d70b76f8
10,2020-09-01T05:19:19+00:00,0x2c7a5b13febd467edecca6c03df809914324bc1e
25,2020-09-04T12:36:42+00:00,0xf5586b7dc14aaa5c4dfd1cfe3dc6fb4521c5e567
1.303453439,2020-09-01T12:39:04+00:00,0x361eb68cfe4fe1f1318e47672aaa9bd813724f83
570.9010129,2020-09-09T06:14:31+00:00,0xe11ebe6a3b1914dd3acda1b19458ee9fcfbf8f72
78,2020-09-01T00:01:45+00:00,0xa2b1efc7906cfade6729917fb515f26ee6c67eac
399.2564823,2020-09-11T15:59:38+00:00,0x33ddb07cd1fa9cc518197d707e279ae5d835446e
5745.479718,2020-09-06T04:53:41+00:00,0x1840ef11026935841d2e0307f2ffed2bde22a202
20.97051714,2020-09-03T21:03:03+00:00,0xf9b6c6cda81df1e1628c6d2458cad95b554b74a8
10.27385065,2020-09-01T05:18:15+00:00,0x06c6b56c55c4db5f3d64bfb11fef0edf86e68b8b
305.0899125,2020-09-05T17:28:38+00:00,0x3835400be823d3a1bc0ea0b32522809d327ed178
249.7863785,2020-09-05T09:46:16+00:00,0x2825f9d9230f18545a6c44e13397b064037e8e9b
17.6028528,2020-09-01T19:36:56+00:00,0xabfc006683f9c9a9f913a93a2bb2e1ad6ee45176
101.9827615,2020-09-01T11:36:20+00:00,0x5606ee35fb550d2cf078cef078b18bd20ca2ad47
52,2020-09-03T22:59:46+00:00,0xd524cf59d18d8427135415530f1c780a213aeced
11.56301202,2020-09-06T16:32:46+00:00,0x0731f754d6135b87a03becb86c3b7c30f0c0ee62
1950.43704,2020-09-02T10:05:51+00:00,0x6adaffd8d0029b63c5526fa9197811ffa88a6d38
59.688083,2020-09-13T00:36:08+00:00,0xbbbf571f2383e81dab06dd69a928d071077038c3
16.01240945,2020-09-07T01:58:05+00:00,0x5721e89d805cf59e1a85239d40016852daf9d362
584.1683962,2020-09-01T10:21:33+00:00,0xb37e5e9e9ca5a422e0b14681bc107402036d5071
52620.7932,2020-09-15T08:53:34+00:00,0x9672ca1fbd18c088bf85f4b2ab620d98ac6c0e6c
4998.596602,2020-09-12T22:53:11+00:00,0xb95a5f50399af81562a684947fc46d6242da4aea
2267.983263,2020-09-13T09:26:04+00:00,0x319043aeafcbbb8ce6aeff7c571705c7341c0e12
5.64837341,2020-09-05T02:16:09+00:00,0x59e8510d574e4c9901ff1446647d3831b87b8bdd
